Train/Epoch,Train/KL,Train/PolicyRatio/Std,TotalEnvSteps,Metrics/LagrangeMultiplier,Train/Entropy,_step,Metrics/LagrangeMultiplier/Max,Loss/Loss_pi/Delta,Safety/shield_violation,Train/LR,Loss/Loss_cost_critic/Delta,Train/StopIter,Safety/shield_adv_c,Value/reward,_timestamp,Time/Rollout,Metrics/EpRet,Train/PolicyRatio,Train/PolicyRatio/Min,Metrics/LagrangeMultiplier/Min,Safety/ShieldLagrangeMultiplier/Std,Metrics/EpCost,Train/PolicyRatio/Max,Metrics/EpLen,Loss/Loss_reward_critic/Delta,Loss/Loss_cost_critic,Loss/Loss_reward_critic,Metrics/LagrangeMultiplier/Std,Safety/ShieldLagrangeMultiplier,_runtime,Time/Update,Loss/Loss_pi,Safety/ShieldLagrangeMultiplier/Min,Value/Adv,Train/PolicyStd,Time/Epoch,Time/Total,Value/cost,Time/FPS,Safety/EpCostShield,Safety/ShieldLagrangeMultiplier/Max
83,0.017019130289554596,0.014624189585447311,1680000.0,2.6229522228240967,0.24073410034179688,84,2.6229522228240967,0.09816223382949829,4.703296661376953,4.8000001697801054e-05,1.2481818199157715,40,NaN,1.1910982131958008,1746579633.6622639,90.55692291259766,10.162943840026855,1.0075174570083618,1.0075175762176514,2.6229522228240967,0,19.8799991607666,1.0075175762176514,1000,0.012157421559095383,4.984534740447998,0.045370955020189285,0,2.551952838897705,14456.591551008,98.02689361572266,-0.2057914435863495,2.551952838897705,0.03421780467033386,0.3101029098033905,188.5839080810547,14261.1240234375,2.0146307945251465,106.0535888671875,42.349998474121094,2.551952838897705
84,0.017296526581048965,0.014040231704711914,1700000.0,2.646695852279663,0.2375703603029251,85,2.646695852279663,0.09347953647375107,4.891584396362305,4.5000000682193786e-05,1.1584758758544922,40,NaN,1.3146971464157104,1746579827.6622877,95.2783432006836,10.796104431152344,1.0033460855484009,1.0033460855484009,2.646695852279663,0,19.1200008392334,1.0033460855484009,1000,-0.0020307637751102448,6.14301061630249,0.04334019124507904,0,2.5763771533966064,14646.784959761,98.66397094726562,-0.11231190711259842,2.5763771533966064,0.314107209444046,0.3091141879558563,193.9423828125,14455.1357421875,2.076647996902466,103.1234130859375,54.20000076293945,2.5763771533966064
85,0.015261306427419186,0.013319763354957104,1720000.0,2.6701040267944336,0.23066431283950806,86,2.6701040267944336,-0.13082291930913925,4.441713333129883,4.199999966658652e-05,-1.5206923484802246,40,NaN,1.0727990865707397,1746580017.8556416,92.30342102050781,10.590758323669434,1.0071964263916016,1.0071964263916016,2.6701040267944336,0,17.1200008392334,1.0071964263916016,1000,-0.003716669976711273,4.622318267822266,0.03962352126836777,0,2.60028338432312,14834.454871536,97.81195068359375,-0.24313482642173767,2.60028338432312,0.09524688124656677,0.3069281578063965,190.1154327392578,14645.3095703125,1.912782073020935,105.19924926757812,33.29999923706055,2.60028338432312
86,0.012805656529963017,0.012287101708352566,1740000.0,2.693117141723633,0.2242182493209839,87,2.693117141723633,-0.11478990316390991,4.6878533363342285,3.899999865097925e-05,-1.1774392127990723,40,NaN,1.1171048879623413,1746580205.5255244,89.31295776367188,9.91556453704834,1.0080511569976807,1.0080511569976807,2.693117141723633,0,16.219999313354492,1.0080511569976807,1000,0.0029955580830574036,3.4448790550231934,0.04261907935142517,0,2.6231372356414795,15025.082230247,98.28861999511719,-0.3579247295856476,2.6231372356414795,0.26086145639419556,0.30490511655807495,187.6016845703125,14832.9951171875,1.9258036613464355,106.60885620117188,22.200000762939453,2.6231372356414795
87,0.014643682166934013,0.013270472176373005,1760000.0,2.7158405780792236,0.21668961644172668,88,2.7158405780792236,0.0600128173828125,5.592514991760254,3.600000127335079e-05,1.89192533493042,40,NaN,1.2062039375305176,1746580396.1528687,92.45140838623047,10.232675552368164,1.0069538354873657,1.0069539546966553,2.7158405780792236,0,16.770000457763672,1.0069539546966553,1000,-0.0028564445674419403,5.336804389953613,0.03976263478398323,0,2.646090269088745,15217.820430758,98.11681365966797,-0.2979119122028351,2.646090269088745,-0.020044192671775818,0.3028120696544647,190.56829833984375,15023.625,2.4716479778289795,104.94924926757812,41.849998474121094,2.646090269088745
88,0.01367439515888691,0.012974077835679054,1780000.0,2.738471031188965,0.21870900690555573,89,2.738471031188965,0.13342508673667908,4.880154609680176,3.300000025774352e-05,0.8004155158996582,40,NaN,1.1144698858261108,1746580588.8911023,93.23055267333984,9.64084243774414,1.004201889038086,1.004201889038086,2.738471031188965,0,18.239999771118164,1.004201889038086,1000,0.0023535266518592834,6.1372199058532715,0.042116161435842514,0,2.6694750785827637,15406.227730934,99.44862365722656,-0.164486825466156,2.6694750785827637,0.07370828092098236,0.3034529983997345,192.6792449951172,15216.36328125,2.175546884536743,103.79945373535156,48.25,2.6694750785827637
89,0.012682969681918621,0.012137677520513535,1800000.0,2.7607667446136475,0.21656720340251923,90,2.7607667446136475,-0.12024500966072083,4.888487815856934,2.9999999242136255e-05,-1.24025297164917,40,NaN,1.0396374464035034,1746580777.298399,89.84803771972656,8.992884635925293,1.0063140392303467,1.0063140392303467,2.7607667446136475,0,15.920000076293945,1.0063140392303467,1000,-0.006922699511051178,4.896966934204102,0.035193461924791336,0,2.6924753189086914,15594.607720649,98.50151062011719,-0.28473183512687683,2.6924753189086914,0.29783618450164795,0.3028680682182312,188.349609375,15404.7724609375,2.134608030319214,106.18551635742188,33.5,2.6924753189086914
90,0.01222806517034769,0.012267332524061203,1820000.0,2.7831811904907227,0.2182629257440567,91,2.7831811904907227,0.17799067497253418,4.506107807159424,2.700000004551839e-05,0.9855036735534668,40,NaN,0.9536336064338684,1746580965.6783915,90.08338928222656,8.385022163391113,1.000951886177063,1.000951886177063,2.7831811904907227,0,19.649999618530273,1.000951886177063,1000,0.0008199252188205719,5.882470607757568,0.03601338714361191,0,2.7159993648529053,15781.927914674,98.17388153076172,-0.10674116015434265,2.7159993648529053,-0.007132411003112793,0.3034794330596924,188.25732421875,15593.087890625,1.953237533569336,106.23756408691406,49.79999923706055,2.7159993648529053
91,0.010991062968969345,0.011452816426753998,1840000.0,2.805781602859497,0.22258974611759186,92,2.805781602859497,-0.16327565908432007,4.97614860534668,2.4000000848900527e-05,-1.302424430847168,40,NaN,1.0122089385986328,1746581152.998632,88.93716430664062,8.310164451599121,1.0054171085357666,1.0054171085357666,2.805781602859497,0,20.299999237060547,1.0054171085357666,1000,0.00231720507144928,4.5800461769104,0.03833059221506119,0,2.7392263412475586,15972.467196941,98.31685638427734,-0.2700168192386627,2.7392263412475586,0.031209401786327362,0.30479922890663147,187.25408935546875,15780.46484375,2.161487579345703,106.80674743652344,35.20000076293945,2.7392263412475586
92,0.011508331634104252,0.011631731875240803,1860000.0,2.8287694454193115,0.22185221314430237,93,2.8287694454193115,0.22088037431240082,5.062396049499512,2.099999983329326e-05,1.8104519844055176,40,NaN,1.0307637453079224,1746581343.5379143,92.7715835571289,8.305508613586426,1.0019657611846924,1.0019657611846924,2.8287694454193115,0,22.229999542236328,1.0019657611846924,1000,0.003670819103717804,6.390498161315918,0.04200141131877899,0,2.7636117935180664,16158.658941406,97.70572662353516,-0.0491364449262619,2.7636117935180664,0.004889048635959625,0.3046279549598694,190.4773712158203,15971.0078125,2.2758142948150635,104.99935150146484,62.099998474121094,2.7636117935180664
93,0.009363225661218166,0.010393423028290272,1880000.0,2.8518407344818115,0.22522714734077454,94,2.8518407344818115,-0.22001801431179047,4.368311882019043,1.8000000636675395e-05,-2.3593549728393555,40,NaN,0.8225429654121399,1746581529.7296062,88.38168334960938,7.8076252937316895,1.0035202503204346,1.0035202503204346,2.8518407344818115,0,19.780000686645508,1.0035202503204346,1000,-0.00046910718083381653,4.0311431884765625,0.041532304137945175,0,2.7872955799102783,16346.522357128,97.74696350097656,-0.26915445923805237,2.7872955799102783,-0.16841386258602142,0.305756539106369,186.1287078857422,16157.1982421875,1.966726541519165,107.45252990722656,29.149999618530273,2.7872955799102783
94,0.008871018886566162,0.010035941377282143,1900000.0,2.875070571899414,0.22290894389152527,95,2.875070571899414,-0.00250852108001709,4.524611949920654,1.4999999621068127e-05,0.6610851287841797,40,NaN,1.062625527381897,1746581717.5929396,89.26204681396484,8.151981353759766,1.0049585103988647,1.0049585103988647,2.875070571899414,0,20.469999313354492,1.0049585103988647,1000,0.0015409216284751892,4.692228317260742,0.043073225766420364,0,2.8104190826416016,16535.986470408,98.54214477539062,-0.27166298031806946,2.8104190826416016,-0.0538528710603714,0.3050290644168854,187.80429077148438,16345.064453125,2.1074838638305664,106.49384307861328,30.399999618530273,2.8104190826416016
95,0.007693418767303228,0.00982715468853712,1920000.0,2.8980910778045654,0.22312715649604797,96,2.8980910778045654,0.012545168399810791,4.788057804107666,1.2000000424450263e-05,-0.3863658905029297,40,NaN,1.1425142288208008,1746581907.0572188,91.4526596069336,8.681397438049316,1.0041313171386719,1.0041313171386719,2.8980910778045654,0,17.280000686645508,1.0041313171386719,1000,-0.005763240158557892,4.3058624267578125,0.03730998560786247,0,2.833244562149048,16723.154752208,97.95567321777344,-0.25911781191825867,2.833244562149048,-0.003007173538208008,0.30509042739868164,189.4084014892578,16534.53125,2.350572109222412,105.5919418334961,34.099998474121094,2.833244562149048
96,0.007846765220165253,0.009570249356329441,1940000.0,2.921074628829956,0.2301759123802185,97,2.921074628829956,0.11117106676101685,3.896238327026367,9.000000318337698e-06,-0.795574426651001,40,NaN,0.9702195525169373,1746582094.2253528,89.37191009521484,9.22805404663086,1.0020699501037598,1.0020699501037598,2.921074628829956,0,18.56999969482422,1.0020699501037598,1000,0.0032636113464832306,3.5102880001068115,0.0405735969543457,0,2.8559327125549316,16912.231939087,97.73084259033203,-0.14794674515724182,2.8559327125549316,0.32477161288261414,0.3072786033153534,187.10287475585938,16721.69140625,1.7682405710220337,106.89307403564453,36.400001525878906,2.8559327125549316
97,0.006917278748005629,0.009055382572114468,1960000.0,2.9436161518096924,0.23760271072387695,98,2.9436161518096924,0.012749388813972473,3.674774169921875,6.000000212225132e-06,0.2484745979309082,40,NaN,0.9242013692855835,1746582283.3025565,90.65028381347656,9.334181785583496,1.0007327795028687,1.0007327795028687,2.9436161518096924,0,14.930000305175781,1.0007327795028687,1000,0.005265723913908005,3.7587625980377197,0.04583932086825371,0,2.87841534614563,17101.031391767,98.34807586669922,-0.13519735634326935,2.87841534614563,-0.004891254007816315,0.3095557987689972,188.9984130859375,16910.755859375,1.7060920000076294,105.82099151611328,34.79999923706055,2.87841534614563
98,0.005372269079089165,0.008030190132558346,1980000.0,2.9656221866607666,0.24046950042247772,99,2.9656221866607666,-0.11515821516513824,3.6862854957580566,3.000000106112566e-06,-0.4625997543334961,40,NaN,1.3456443548202515,1746582472.1020548,90.91070556640625,10.6991548538208,1.0025043487548828,1.0025043487548828,2.9656221866607666,0,13.699999809265137,1.0025043487548828,1000,0.0022281892597675323,3.2961628437042236,0.04806751012802124,0,2.9000067710876465,17291.64672018,97.82636260986328,-0.2503555715084076,2.9000067710876465,-0.3962293267250061,0.3104371428489685,188.73715209960938,17099.572265625,1.6914527416229248,105.96747589111328,22.0,2.9000067710876465
99,0.004026987124234438,0.006880549248307943,2000000.0,2.987248659133911,0.24191883206367493,100,2.987248659133911,0.2750158794224262,3.553786039352417,0.0,2.824561357498169,40,NaN,1.1581510305404663,1746582662.7174156,91.98735809326172,10.650216102600098,0.9995566010475159,0.9995566010475159,2.987248659133911,0,14.550000190734863,0.9995566010475159,1000,-0.01017957553267479,6.120724201202393,0.03788793459534645,0,2.92232608795166,17292.659879121,98.56877899169922,0.02466030791401863,2.92232608795166,0.08198349177837372,0.3108571767807007,190.55618286132812,17290.189453125,1.6284672021865845,104.95591735839844,49.599998474121094,2.92232608795166
