Train/Epoch,Metrics/LagrangeMultiplier/Min,Time/Rollout,Metrics/LagrangeMultiplier/Max,Train/PolicyRatio/Max,Metrics/EpLen,Train/PolicyStd,Value/cost,Time/Update,Train/StopIter,Safety/shield_violation,Safety/ShieldLagrangeMultiplier,Metrics/LagrangeMultiplier/Std,Loss/Loss_reward_critic/Delta,Time/Epoch,Loss/Loss_pi,Metrics/LagrangeMultiplier,Loss/Loss_cost_critic,TotalEnvSteps,_step,Metrics/EpRet,Train/PolicyRatio/Std,Time/FPS,Train/KL,Train/PolicyRatio/Min,Safety/ShieldLagrangeMultiplier/Min,Time/Total,Train/PolicyRatio,Train/Entropy,Safety/EpCostShield,Loss/Loss_pi/Delta,Value/Adv,Safety/shield_adv_c,_runtime,Loss/Loss_reward_critic,_timestamp,Train/LR,Metrics/EpCost,Safety/ShieldLagrangeMultiplier/Std,Value/reward,Loss/Loss_cost_critic/Delta,Safety/ShieldLagrangeMultiplier/Max
83,1.0842140913009644,86.12425231933594,1.0842140913009644,1.0108076333999634,500,0.5021023154258728,0.3180532157421112,104.99336242675781,40,0.4630161225795746,1.1372359991073608,0,0.017389923334121704,191.11766052246094,-0.20944227278232574,1.0842140913009644,1.771361231803894,1680000.0,84,8.771075248718262,0.011574579402804375,104.6475830078125,0.008468560874462128,1.0108076333999634,1.1372359991073608,15972.748046875,1.0108076333999634,0.7283492088317871,4.175000190734863,-0.028794020414352417,0.0576496385037899,NaN,16165.335832216,0.08057112991809845,1746551738.216032,4.8000001697801054e-05,6.039999961853027,0,1.8066824674606323,-0.8505648374557495,1.1372359991073608
84,1.0868088006973267,86.34490203857422,1.0868088006973267,1.009840726852417,500,0.5075057148933411,0.3259977102279663,105.05369567871094,40,0.33579882979393005,1.1415073871612549,0,0.002199888229370117,191.39865112304688,-0.20452278852462769,1.0868088006973267,1.3979833126068115,1700000.0,85,8.573534965515137,0.01087944209575653,104.49394989013672,0.007679982576519251,1.009840726852417,1.1415073871612549,16164.2490234375,1.0098406076431274,0.7389832735061646,4.050000190734863,0.004919484257698059,0.10351492464542389,NaN,16356.592940985,0.08277101814746857,1746551929.6896448,4.5000000682193786e-05,1.840000033378601,0,1.8380805253982544,-0.3733779191970825,1.1415073871612549
85,1.0892579555511475,86.25541687011719,1.0892579555511475,1.0109782218933105,500,0.514445960521698,0.3493737578392029,104.9126205444336,40,0.38879144191741943,1.1455073356628418,0,0.007191695272922516,191.1680908203125,-0.20080725848674774,1.0892579555511475,1.1418172121047974,1720000.0,86,9.331356048583984,0.010528451763093472,104.6199722290039,0.007320866920053959,1.0109782218933105,1.1455073356628418,16355.5,1.0109782218933105,0.7522865533828735,2.4000000953674316,0.003715530037879944,-0.36176812648773193,NaN,16547.466617383,0.08996271342039108,1746552120.94701,4.199999966658652e-05,1.5199999809265137,0,1.8895660638809204,-0.25616610050201416,1.1455073356628418
86,1.0915223360061646,86.33065795898438,1.0915223360061646,1.0088930130004883,500,0.5205368995666504,0.32107651233673096,104.4667739868164,40,0.38952282071113586,1.1493754386901855,0,0.014662645757198334,190.79747009277344,-0.20024056732654572,1.0915223360061646,1.4638631343841553,1740000.0,87,9.718846321105957,0.010527602396905422,104.82318878173828,0.007258070167154074,1.0088930130004883,1.1493754386901855,16546.37890625,1.0088930130004883,0.7639291286468506,4.449999809265137,0.0005666911602020264,-0.041551899164915085,NaN,16738.848279034,0.10462535917758942,1746552311.8207915,3.899999865097925e-05,0.7099999785423279,0,2.0438179969787598,0.3220459222793579,1.1493754386901855
87,1.0936301946640015,86.49542999267578,1.0936301946640015,1.0080941915512085,500,0.5274476408958435,0.24771155416965485,104.8233642578125,40,0.33920395374298096,1.1531254053115845,0,-0.04316876456141472,191.31883239746094,-0.2027624398469925,1.0936301946640015,1.4514813423156738,1760000.0,88,9.78582763671875,0.010150579735636711,104.53753662109375,0.00677852239459753,1.0080941915512085,1.1531254053115845,16737.7734375,1.008094072341919,0.776915431022644,4.449999809265137,-0.0025218725204467773,-0.011341147124767303,NaN,16930.010921726,0.0614565946161747,1746552503.2024314,3.600000127335079e-05,0.8700000047683716,0,1.7952661514282227,-0.012381792068481445,1.1531254053115845
88,1.0955952405929565,85.93781280517578,1.0955952405929565,1.0090603828430176,500,0.5351378321647644,0.24832271039485931,105.16549682617188,40,0.2921565771102905,1.1566590070724487,0,0.015197012573480606,191.1033477783203,-0.20580728352069855,1.0955952405929565,1.0217748880386353,1780000.0,89,8.956850051879883,0.009907552041113377,104.65541076660156,0.006486379075795412,1.0090603828430176,1.1566590070724487,16928.939453125,1.0090603828430176,0.7912589311599731,2.4749999046325684,-0.0030448436737060547,-0.08476370573043823,NaN,17119.571937019,0.0766536071896553,1746552694.3650637,3.300000025774352e-05,0.8500000238418579,0,1.8201264142990112,-0.4297064542770386,1.1566590070724487
89,1.0974124670028687,85.87801361083984,1.0974124670028687,1.0059733390808105,500,0.5409653186798096,0.27754852175712585,103.6254653930664,40,0.4296742081642151,1.1600847244262695,0,0.0033184438943862915,189.50352478027344,-0.21676646173000336,1.0974124670028687,0.9505476951599121,1800000.0,90,9.241275787353516,0.009048325009644032,105.53893280029297,0.005556442309170961,1.0059733390808105,1.1600847244262695,17118.50390625,1.0059733390808105,0.8020296096801758,4.025000095367432,-0.01095917820930481,0.12045362591743469,NaN,17310.664854487,0.0799720510840416,1746552883.9260745,2.9999999242136255e-05,0.5699999928474426,0,1.9072136878967285,-0.07122719287872314,1.1600847244262695
90,1.0990931987762451,86.47205352783203,1.0990931987762451,1.0062570571899414,500,0.5503183007240295,0.18757124245166779,104.56269836425781,40,0.28786686062812805,1.16347336769104,0,0.010920941829681396,191.0347900390625,-0.18677771091461182,1.0990931987762451,1.1541972160339355,1820000.0,91,9.919151306152344,0.009621705859899521,104.6929702758789,0.00641141040250659,1.0062570571899414,1.16347336769104,17309.595703125,1.0062570571899414,0.8191282749176025,5.074999809265137,0.02998875081539154,0.1187996044754982,NaN,17501.700374639,0.09089299291372299,1746553075.0188887,2.700000004551839e-05,0.5299999713897705,0,1.9653695821762085,0.20364952087402344,1.16347336769104
91,1.1007028818130493,86.4432373046875,1.1007028818130493,1.0061299800872803,500,0.554604172706604,0.20741309225559235,104.5322494506836,40,0.35173144936561584,1.1669752597808838,0,0.004303723573684692,190.97552490234375,-0.19229339063167572,1.1007028818130493,2.2070562839508057,1840000.0,92,9.835589408874512,0.009181607514619827,104.7254638671875,0.006119165103882551,1.0061299800872803,1.1669752597808838,17500.62890625,1.0061299800872803,0.8270015120506287,7.625,-0.005515679717063904,0.15864567458629608,NaN,17693.782107928,0.09519671648740768,1746553266.0545282,2.4000000848900527e-05,1.2999999523162842,0,1.7915855646133423,1.0528590679168701,1.1669752597808838
92,1.1022922992706299,87.22069549560547,1.1022922992706299,1.0051566362380981,500,0.5591709613800049,0.2713318467140198,104.79118347167969,40,0.41632577776908875,1.1710608005523682,0,-0.022862493991851807,192.0119171142578,-0.09354735910892487,1.1022922992706299,1.6348987817764282,1860000.0,93,8.78010082244873,0.009049501270055771,104.16020202636719,0.005594636779278517,1.0051566362380981,1.1710608005523682,17692.701171875,1.0051566362380981,0.8348693251609802,16.0,0.09874603152275085,-0.1282491683959961,NaN,17884.868599097,0.07233422249555588,1746553458.135985,2.099999983329326e-05,1.940000057220459,0,1.7879376411437988,-0.5721575021743774,1.1710608005523682
93,1.104066014289856,87.41224670410156,1.104066014289856,1.0037720203399658,500,0.564685046672821,0.3187144696712494,103.58190155029297,40,0.6257080435752869,1.1757451295852661,0,0.045282721519470215,190.9941864013672,-0.13618803024291992,1.104066014289856,4.100011825561523,1880000.0,94,9.738040924072266,0.008678708225488663,104.71522521972656,0.006195732858031988,1.0037720203399658,1.1757451295852661,17883.771484375,1.0037720203399658,0.8443703055381775,17.149999618530273,-0.042640671133995056,-0.20690929889678955,NaN,18076.594189859,0.11761694401502609,1746553649.222149,1.8000000636675395e-05,4.880000114440918,0,2.023439884185791,2.465113043785095,1.1757451295852661
94,1.1063851118087769,87.6710433959961,1.1063851118087769,1.00547456741333,500,0.5661186575889587,0.5372493863105774,103.95228576660156,40,1.1935802698135376,1.1810003519058228,0,-0.007596001029014587,191.6233673095703,-0.1763625293970108,1.1063851118087769,4.001503944396973,1900000.0,95,9.889374732971191,0.008012037724256516,104.37139892578125,0.005053384229540825,1.00547456741333,1.1810003519058228,18075.4921875,1.0054744482040405,0.8465524315834045,17.575000762939453,-0.04017449915409088,0.02004983276128769,NaN,18266.594082198,0.1100209429860115,1746553840.9477036,1.4999999621068127e-05,10.34000015258789,0,1.9045612812042236,-0.09850788116455078,1.1810003519058228
95,1.10909104347229,85.75405883789062,1.10909104347229,1.004764199256897,500,0.5698907971382141,0.3233119547367096,104.13589477539062,40,0.5968607664108276,1.1858725547790527,0,-0.047054141759872437,189.8900146484375,-0.21229347586631775,1.10909104347229,1.2648847103118896,1920000.0,96,8.648575782775879,0.007535443641245365,105.32413482666016,0.003865920240059495,1.004764199256897,1.1858725547790527,18265.482421875,1.004764199256897,0.8527989983558655,2.0,-0.035930946469306946,0.07000583410263062,NaN,18458.47210852,0.06296680122613907,1746554030.9475353,1.2000000424450263e-05,8.75,0,1.675460934638977,-2.736619234085083,1.1858725547790527
96,1.111588478088379,86.46696472167969,1.111588478088379,1.0044844150543213,500,0.576814591884613,0.3592532277107239,105.33411407470703,40,0.5985745787620544,1.1906763315200806,0,0.013933449983596802,191.80111694335938,-0.19187606871128082,1.111588478088379,1.4840737581253052,1940000.0,97,8.53582763671875,0.007648984901607037,104.2746810913086,0.004126154817640781,1.0044844150543213,1.1906763315200806,18457.3984375,1.0044844150543213,0.8646352887153625,6.75,0.020417407155036926,0.20501278340816498,NaN,18651.139848499,0.07690025120973587,1746554222.8262436,9.000000318337698e-06,0.699999988079071,0,1.7843267917633057,0.21918904781341553,1.1906763315200806
97,1.1142237186431885,87.59125518798828,1.1142237186431885,1.0028421878814697,500,0.5803373456001282,0.400065541267395,105.00656127929688,40,1.4329702854156494,1.1961266994476318,0,0.009995892643928528,192.5978546142578,-0.18380458652973175,1.1142237186431885,3.7940750122070312,1960000.0,98,9.026800155639648,0.00726688327267766,103.84331512451172,0.00408463878557086,1.0028421878814697,1.1961266994476318,18650.05859375,1.0028421878814697,0.8705593347549438,18.799999237060547,0.008071482181549072,-0.2236005663871765,NaN,18841.229048557,0.0868961438536644,1746554415.4936829,6.000000212225132e-06,5.349999904632568,0,1.834121823310852,2.310001254081726,1.1961266994476318
98,1.1170072555541992,86.06266784667969,1.1170072555541992,1.00196373462677,500,0.5823777318000793,0.23795625567436218,103.9583740234375,40,0.8152222037315369,1.2013109922409058,0,0.004616722464561462,190.0210723876953,-0.22901518642902374,1.1170072555541992,2.4131741523742676,1980000.0,99,9.477349281311035,0.006157764233648777,105.25148010253906,0.002842449117451906,1.00196373462677,1.2013109922409058,18840.15625,1.00196373462677,0.8741284012794495,4.275000095367432,-0.04521059989929199,-0.031559061259031296,NaN,19032.910972487,0.09151286631822586,1746554605.583004,3.000000106112566e-06,5.659999847412109,0,1.875868320465088,-1.3809008598327637,1.2013109922409058
99,1.1196796894073486,86.83354949951172,1.1196796894073486,1.0003743171691895,500,0.5843920111656189,0.39870885014533997,104.78609466552734,40,0.8563159108161926,1.2066516876220703,0,0.02305111289024353,191.61968994140625,-0.17288880050182343,1.1196796894073486,3.2577621936798096,2000000.0,100,9.9052734375,0.006174308247864246,104.3734130859375,0.002648027613759041,1.0003743171691895,1.2066516876220703,19031.841796875,1.0003743171691895,0.8777644038200378,10.949999809265137,0.05612638592720032,-0.1444210261106491,NaN,19033.269929779,0.11456397920846939,1746554797.2651577,0.0,2.1700000762939453,0,1.9611095190048218,0.844588041305542,1.2066516876220703
