Train/Epoch,Safety/shield_violation,Loss/Loss_pi/Delta,Metrics/LagrangeMultiplier,Safety/ShieldLagrangeMultiplier/Max,Loss/Loss_cost_critic/Delta,Value/cost,Train/KL,Time/Update,Time/Total,Safety/shield_adv_c,_step,TotalEnvSteps,Metrics/LagrangeMultiplier/Max,Train/PolicyStd,Train/PolicyRatio,Train/LR,Value/reward,Value/Adv,Metrics/EpCost,Train/PolicyRatio/Min,Safety/ShieldLagrangeMultiplier/Std,Safety/EpCostShield,Train/StopIter,Metrics/LagrangeMultiplier/Min,Metrics/EpLen,Metrics/LagrangeMultiplier/Std,_timestamp,Safety/ShieldLagrangeMultiplier/Min,Train/PolicyRatio/Std,Loss/Loss_reward_critic/Delta,_runtime,Loss/Loss_reward_critic,Time/FPS,Loss/Loss_pi,Metrics/EpRet,Safety/ShieldLagrangeMultiplier,Train/PolicyRatio/Max,Train/Entropy,Loss/Loss_cost_critic,Time/Epoch,Time/Rollout
82,4.019312381744385,0.24803436174988747,2.4243838787078857,2.3781299591064453,-0.9343454837799072,1.813905119895935,0.01468568854033947,83.97950744628906,11746.11328125,NaN,83,1660000.0,2.4243838787078857,0.31328263878822327,1.0010342597961426,5.0999999075429514e-05,0.07514091581106186,0.17568081617355347,7.78000020980835,1.0010342597961426,0,56.650001525878906,40,2.4243838787078857,1000,0,1746553495.9436643,2.3781299591064453,0.01354620885103941,-0.005373087711632252,11886.492851664,0.0057024238631129265,138.53485107421875,0.044124845415353775,0.27336323261260986,2.3781299591064453,1.0010342597961426,0.2582551836967468,2.341675281524658,144.36801147460938,60.38844299316406
83,3.51824951171875,-0.25925425067543983,2.450794219970703,2.4038312435150146,-0.18186259269714355,1.475187063217163,0.012474369257688522,83.25048065185547,11885.7216796875,NaN,84,1680000.0,2.450794219970703,0.310417115688324,1.0050957202911377,4.8000001697801054e-05,0.04095694050192833,-0.13846130669116974,8.75,1.0050957202911377,0,21.399999618530273,40,2.450794219970703,1000,0,1746553635.5665839,2.4038312435150146,0.011536595411598682,-0.002189698163419962,12029.495937046,0.0035127256996929646,143.31814575195312,-0.21512940526008606,0.2482999861240387,2.4038312435150146,1.0050957202911377,0.2490798979997635,2.1598126888275146,139.54966735839844,56.29914855957031
84,5.306232929229736,0.18988404422998428,2.4766337871551514,2.431804656982422,1.7056927680969238,2.2854835987091064,0.012602151371538639,83.18353271484375,12028.7373046875,NaN,85,1700000.0,2.4766337871551514,0.3080191910266876,1.0031511783599854,4.5000000682193786e-05,0.054396022111177444,0.1486598253250122,8.59000015258789,1.0031511783599854,0,64.55000305175781,40,2.4766337871551514,1000,0,1746553778.5695632,2.431804656982422,0.012772347778081894,0.0009387894533574581,12172.742479079,0.004451515153050423,139.9185333251953,-0.025245361030101776,0.3477609157562256,2.431804656982422,1.0031511783599854,0.24134422838687897,3.8655054569244385,142.94032287597656,59.756744384765625
85,4.179347515106201,-0.03310959413647652,2.5017292499542236,2.4605283737182617,-0.9123425483703613,1.0525712966918945,0.012379473075270653,83.83589935302734,12171.990234375,NaN,86,1720000.0,2.5017292499542236,0.3107345998287201,1.003170371055603,4.199999966658652e-05,0.040687307715415955,0.027438245713710785,7.519999980926514,1.003170371055603,0,45.95000076293945,40,2.5017292499542236,1000,0,1746553921.8168824,2.4605283737182617,0.012424970045685768,0.0011958032846450806,12313.879852636,0.005647318437695503,139.67356872558594,-0.05835495516657829,0.3417648375034332,2.4605283737182617,1.003170371055603,0.2501177489757538,2.953162908554077,143.19100952148438,59.355072021484375
86,5.712149143218994,0.008112825453281403,2.5271241664886475,2.4912362098693848,0.38130664825439453,1.1861262321472168,0.0113594438880682,81.59913635253906,12313.103515625,NaN,87,1740000.0,2.5271241664886475,0.3110850155353546,1.0022441148757935,3.899999865097925e-05,0.08614722639322281,-0.06706908345222473,11.9399995803833,1.0022441148757935,0,65.4000015258789,40,2.5271241664886475,1000,0,1746554062.953394,2.4912362098693848,0.011777671054005623,0.001516805961728096,12454.655771779,0.007164124399423599,141.78672790527344,-0.05024212971329689,0.2966404855251312,2.4912362098693848,1.0022441148757935,0.2512489855289459,3.3344695568084717,141.0569305419922,59.45773696899414
87,5.522519588470459,-0.34011101350188255,2.553131103515625,2.5211524963378906,0.2616889476776123,2.187147855758667,0.011781544424593449,82.94490051269531,12453.9033203125,NaN,88,1760000.0,2.553131103515625,0.30973538756370544,1.00261390209198,3.600000127335079e-05,0.04815876483917236,-0.36963146924972534,13.510000228881836,1.00261390209198,0,28.25,40,2.553131103515625,1000,0,1746554203.7272506,2.5211524963378906,0.011159197427332401,-0.0019290591590106487,12597.988250844,0.0052350652404129505,142.1269989013672,-0.39035314321517944,0.2995041012763977,2.5211524963378906,1.00261390209198,0.24689140915870667,3.596158504486084,140.71922302246094,57.77427291870117
88,5.839372634887695,0.03479349613189697,2.5798749923706055,2.55094575881958,-0.17400360107421875,1.522660493850708,0.010761074721813202,81.96141052246094,12597.1923828125,NaN,89,1780000.0,2.5798749923706055,0.30458804965019226,1.0056698322296143,3.300000025774352e-05,0.08480523526668549,-0.38771623373031616,14.369999885559082,1.0056698322296143,0,36.400001525878906,40,2.5798749923706055,1000,0,1746554347.0618362,2.55094575881958,0.01107074599713087,-0.0011581499129533768,12741.001093367,0.004076915327459574,139.6276092529297,-0.35555964708328247,0.3731737434864044,2.55094575881958,1.0056698322296143,0.23012445867061615,3.4221549034118652,143.2381591796875,61.27669906616211
89,5.367987155914307,0.13225890696048737,2.6071572303771973,2.5811479091644287,-0.6303527355194092,0.7709624171257019,0.009249798022210598,83.79798889160156,12740.2470703125,NaN,90,1800000.0,2.6071572303771973,0.3010711967945099,1.0027559995651245,2.9999999242136255e-05,0.07311131805181503,0.04831952601671219,13.770000457763672,1.0027559995651245,0,43.70000076293945,40,2.6071572303771973,1000,0,1746554490.0751762,2.5811479091644287,0.010666975751519203,0.0035964115522801876,12880.35175674,0.007673326879739761,139.90621948242188,-0.2233007401227951,0.31201422214508057,2.5811479091644287,1.0027559995651245,0.21852335333824158,2.791802167892456,142.95289611816406,59.15487289428711
90,5.145887851715088,-0.06375451385974884,2.635406970977783,2.611053943634033,0.9347267150878906,1.1655361652374268,0.009103653021156788,81.21963500976562,12879.59765625,NaN,91,1820000.0,2.635406970977783,0.29899632930755615,1.0028965473175049,2.700000004551839e-05,0.0701538547873497,0.13588231801986694,16.049999237060547,1.0028965473175049,0,34.29999923706055,40,2.635406970977783,1000,0,1746554629.42612,2.611053943634033,0.010206237435340881,0.00381272379308939,13019.304812125,0.011486050672829151,143.5821533203125,-0.28705525398254395,0.335925817489624,2.611053943634033,1.0028965473175049,0.21158646047115326,3.7265288829803467,139.29307556152344,58.07337188720703
91,4.4710164070129395,-8.344650268554688e-07,2.663219451904297,2.6399800777435303,-1.0700101852416992,1.2428271770477295,0.009164047427475452,81.53163146972656,13018.552734375,NaN,92,1840000.0,2.663219451904297,0.296850323677063,1.0038734674453735,2.4000000848900527e-05,0.052853040397167206,-0.22252944111824036,9.930000305175781,1.003873586654663,0,24.450000762939453,40,2.663219451904297,1000,0,1746554768.3787766,2.6399800777435303,0.01032298058271408,-0.0024200165644288063,13163.959778115,0.009066034108400345,143.99057006835938,-0.2870560884475708,0.36512085795402527,2.6399800777435303,1.003873586654663,0.2043886035680771,2.6565186977386475,138.89797973632812,57.36629104614258
92,4.797435760498047,0.18207791447639465,2.6906652450561523,2.6698007583618164,0.6953468322753906,1.7873142957687378,0.009529259987175465,83.74315643310547,13163.2060546875,NaN,93,1860000.0,2.6906652450561523,0.2951816916465759,1.0024652481079102,2.099999983329326e-05,0.061399705708026886,0.30682554841041565,10.029999732971191,1.0024652481079102,0,49.099998474121094,40,2.6906652450561523,1000,0,1746554913.029672,2.6698007583618164,0.011141202412545681,-0.0025682547129690647,13301.275831921,0.00649777939543128,138.31393432617188,-0.10497817397117615,0.37881240248680115,2.6698007583618164,1.0024652481079102,0.19874458014965057,3.351865530014038,144.59860229492188,60.855403900146484
93,5.16910982131958,-0.3601808547973633,2.7177155017852783,2.698103427886963,-1.175452709197998,1.2449828386306763,0.008879361674189568,81.39534759521484,13300.5224609375,NaN,94,1880000.0,2.7177155017852783,0.29226675629615784,1.005887508392334,1.8000000636675395e-05,0.07318346947431564,-0.15847796201705933,9.710000038146973,1.005887508392334,0,17.100000381469727,40,2.7177155017852783,1000,0,1746555050.3463392,2.698103427886963,0.009727763012051582,0.0010455111041665077,13442.415747925,0.007543290499597788,145.7027130126953,-0.46515902876853943,0.41994765400886536,2.698103427886963,1.005887508392334,0.18876105546951294,2.17641282081604,137.2657928466797,55.87041091918945
94,6.097023963928223,0.2351972907781601,2.7454259395599365,2.727635145187378,0.8485395908355713,1.5341686010360718,0.008470924571156502,82.09603881835938,13441.658203125,NaN,95,1900000.0,2.7454259395599365,0.2892334759235382,1.0024210214614868,1.4999999621068127e-05,0.08345837146043777,-0.4182808995246887,14.350000381469727,1.0024210214614868,0,52.79999923706055,40,2.7454259395599365,1000,0,1746555191.481763,2.727635145187378,0.009782317094504833,-0.0031737210229039192,13579.423686978,0.004369569476693869,141.7611541748047,-0.22996173799037933,0.3290582299232483,2.727635145187378,1.0024210214614868,0.17832301557064056,3.0249524116516113,141.08238220214844,58.98629379272461
95,4.819496154785156,-0.22766484320163727,2.773045301437378,2.755281448364258,-1.0507766008377075,1.0428378582000732,0.00689045712351799,81.34104919433594,13578.6416015625,NaN,96,1920000.0,2.773045301437378,0.28808942437171936,1.0054337978363037,1.2000000424450263e-05,0.02743188478052616,-0.21751664578914642,11.180000305175781,1.0054337978363037,0,11.899999618530273,40,2.773045301437378,1000,0,1746555328.497322,2.755281448364258,0.009149583987891674,0.0020131454803049564,13719.549706275,0.006382714956998825,146.05726623535156,-0.4576265811920166,0.37125030159950256,2.755281448364258,1.0054337978363037,0.17433251440525055,1.9741758108139038,136.93260192871094,55.59151077270508
96,4.298660755157471,0.16041556000709534,2.8009462356567383,2.7821085453033447,0.3752351999282837,0.9832162261009216,0.006705340463668108,81.63267517089844,13718.779296875,NaN,97,1940000.0,2.8009462356567383,0.28567811846733093,1.0033923387527466,9.000000318337698e-06,0.036499232053756714,-0.10749118775129318,12.819999694824219,1.0033923387527466,0,23.5,40,2.8009462356567383,1000,0,1746555468.6232917,2.7821085453033447,0.00895740371197462,-0.0024670143611729145,13861.964038468,0.003915700595825911,142.80670166015625,-0.29721102118492126,0.2859918177127838,2.7821085453033447,1.0033923387527466,0.16596384346485138,2.3494110107421875,140.04945373535156,58.41674041748047
97,4.198040008544922,0.2735511437058449,2.828864336013794,2.8100521564483643,0.36443281173706055,1.2029023170471191,0.006435392424464226,81.6143569946289,13861.1796875,NaN,98,1960000.0,2.828864336013794,0.2853947877883911,1.0003314018249512,6.000000212225132e-06,0.031833916902542114,0.22030290961265564,11.720000267028809,1.0003314018249512,0,48.70000076293945,40,2.828864336013794,1000,0,1746555611.037387,2.8100521564483643,0.00848438125103712,0.0011966656893491745,14002.249156943,0.005112366285175085,140.52444458007812,-0.023659877479076385,0.3402964472770691,2.8100521564483643,1.0003314018249512,0.16498497128486633,2.713843822479248,142.32400512695312,60.70956802368164
98,4.366314888000488,-0.153180293738842,2.8567872047424316,2.838036298751831,-0.15427684783935547,0.9586223363876343,0.0054674954153597355,82.0680160522461,14001.498046875,NaN,99,1980000.0,2.8567872047424316,0.2855348289012909,1.0007376670837402,3.000000106112566e-06,0.04223967343568802,-0.12116919457912445,11.649999618530273,1.0007376670837402,0,35.400001525878906,40,2.8567872047424316,1000,0,1746555751.3236158,2.838036298751831,0.008024337701499462,-0.0005027409642934799,14138.005869213,0.004609625320881605,142.623779296875,-0.1768401712179184,0.26880714297294617,2.838036298751831,1.0007376670837402,0.1654808074235916,2.5595669746398926,140.22906494140625,58.16100311279297
99,4.476842880249023,-0.2934250682592392,2.8833158016204834,2.8638861179351807,-0.9740089178085327,1.0337601900100708,0.00339955510571599,81.42057037353516,14137.2431640625,NaN,100,2000000.0,2.8833158016204834,0.2851864695549011,1.0010528564453125,0.0,0.008930444717407227,-0.11745532602071762,5.420000076293945,1.0010528564453125,0,6.75,40,2.8833158016204834,1000,0,1746555887.0797286,2.8638861179351807,0.006143980659544468,0.004501566756516695,14138.699834048,0.0091111920773983,147.39260864257812,-0.4702652394771576,0.23458445072174072,2.8638861179351807,1.0010528564453125,0.1642540842294693,1.5855580568313599,135.6920166015625,54.27140808105469
