Metrics/LagrangeMultiplier/Std,Safety/ShieldLagrangeMultiplier/Std,Train/PolicyRatio/Max,Metrics/EpCost,Loss/Loss_cost_critic,Time/Update,_step,Time/FPS,Train/StopIter,TotalEnvSteps,_runtime,Safety/ShieldLagrangeMultiplier/Min,Time/Rollout,Metrics/LagrangeMultiplier/Min,Loss/Loss_reward_critic,Train/PolicyRatio/Std,Train/PolicyRatio,Safety/shield_violation,_timestamp,Loss/Loss_pi,Value/reward,Safety/EpCostShield,Train/LR,Safety/shield_adv_c,Loss/Loss_cost_critic/Delta,Metrics/LagrangeMultiplier/Max,Time/Total,Loss/Loss_pi/Delta,Value/Adv,Train/PolicyStd,Train/KL,Loss/Loss_reward_critic/Delta,Train/Epoch,Metrics/EpRet,Train/PolicyRatio/Min,Metrics/LagrangeMultiplier,Value/cost,Safety/ShieldLagrangeMultiplier/Max,Train/Entropy,Safety/ShieldLagrangeMultiplier,Time/Epoch,Metrics/EpLen
0,0,1.0111863613128662,5.75,4.049529075622559,95.18018341064453,84,107.02521514892578,40,1680000.0,15948.973175018,1.0373514890670776,91.69157409667969,0.8510617017745972,0.06684277951717377,0.0115793626755476,1.0111863613128662,0.7287675738334656,1746552595.5159347,-0.1352897584438324,1.9684017896652222,20.850000381469727,4.8000001697801054e-05,NaN,1.7892212867736816,0.8510617017745972,15761.4375,0.016311049461364746,0.1597582995891571,0.38880491256713867,0.010292512364685535,0.014798946678638458,83,9.920104026794434,1.0111863613128662,0.8510617017745972,0.04432080686092377,1.0373514890670776,0.42889925837516785,1.0373514890670776,186.87184143066406,500
0,0,1.0090703964233398,6.380000114440918,2.808652877807617,95.73726654052734,85,107.19847869873047,40,1700000.0,16136.486209216,1.0447988510131836,90.83245849609375,0.8536951541900635,0.0695497915148735,0.011019991710782051,1.0090703964233398,0.6529490947723389,1746552782.1523156,-0.18964552879333496,2.0196890830993652,6.699999809265137,4.5000000682193786e-05,NaN,-1.2408761978149414,0.8536951541900635,15948.064453125,-0.054355770349502563,-0.05847115069627762,0.3884940445423126,0.009538816288113594,0.0027070119976997375,84,9.84506607055664,1.0090703964233398,0.8536951541900635,0.09334962069988251,1.0447988510131836,0.42634567618370056,1.0447988510131836,186.56982421875,500
0,0,1.0093764066696167,6.96999979019165,2.183877468109131,95.59844970703125,86,106.69109344482422,40,1720000.0,16322.710894922,1.0522773265838623,91.85853576660156,0.8566751480102539,0.07770141959190369,0.01056214515119791,1.0093764066696167,0.5468149185180664,1746552969.665328,-0.18420705199241638,2.056241512298584,10.449999809265137,4.199999966658652e-05,NaN,-0.6247754096984863,0.8566751480102539,16135.5859375,0.005438476800918579,-0.11329145729541779,0.3885405957698822,0.008396557532250881,0.008151628077030182,85,10.367886543273926,1.0093764066696167,0.8566751480102539,-0.128042072057724,1.0522773265838623,0.42311546206474304,1.0522773265838623,187.4570770263672,500
0,0,1.0073823928833008,0.9300000071525574,1.137042760848999,95.57823181152344,87,107.43022155761719,40,1740000.0,16510.165361775,1.0593602657318115,90.58903503417969,0.8594533205032349,0.09385541826486588,0.010763236321508884,1.0073823928833008,0.48883378505706787,1746553155.8901045,-0.15703481435775757,2.219871997833252,4.400000095367432,3.899999865097925e-05,NaN,-1.0468347072601318,0.8594533205032349,16321.8125,0.027172237634658813,0.10806014388799667,0.39066189527511597,0.008098985999822617,0.01615399867296219,86,10.63174819946289,1.0073823928833008,0.8594533205032349,0.0934998169541359,1.0593602657318115,0.42700695991516113,1.0593602657318115,186.1673583984375,500
0,0,1.0086119174957275,1.309999942779541,1.8961803913116455,96.59249877929688,88,106.7247085571289,40,1760000.0,16696.123659389,1.0662645101547241,90.80548095703125,0.8620819449424744,0.05574042350053787,0.011046909727156162,1.0086119174957275,0.7148025631904602,1746553343.3445842,-0.20424796640872955,1.9631378650665283,6.900000095367432,3.600000127335079e-05,NaN,0.7591376304626465,0.8620819449424744,16509.263671875,-0.047213152050971985,0.025279931724071503,0.3913514316082001,0.00872279517352581,-0.038114994764328,87,10.513772010803223,1.0086119174957275,0.8620819449424744,0.05995478481054306,1.0662645101547241,0.4287859797477722,1.0662645101547241,187.39804077148438,500
0,0,1.0086146593093872,1.100000023841858,2.376166343688965,95.51039123535156,89,107.60591125488281,40,1780000.0,16881.746941026,1.0729055404663086,90.35294342041016,0.8645574450492859,0.06556838750839233,0.010066290386021137,1.0086145401000977,0.9155470728874207,1746553529.302802,-0.20579005777835846,2.068890333175659,5.449999809265137,3.300000025774352e-05,NaN,0.47998595237731934,0.8645574450492859,16695.185546875,-0.0015420913696289062,-0.1173476055264473,0.3918343484401703,0.007559297606348991,0.009827964007854462,88,9.892804145812988,1.0086146593093872,0.8645574450492859,0.1155296266078949,1.0729055404663086,0.4300004243850708,1.0729055404663086,185.8634033203125,500
0,0,1.0070759057998657,0.9399999976158142,1.6247276067733765,95.83935546875,90,107.77898406982422,40,1800000.0,17068.24629428,1.0792382955551147,89.72550201416016,0.8668807148933411,0.07534085214138031,0.010026502422988415,1.0070759057998657,0.7889565229415894,1746553714.9261181,-0.17477506399154663,2.155474901199341,4.449999809265137,2.9999999242136255e-05,NaN,-0.7514387369155884,0.8668807148933411,16880.845703125,0.03101499378681183,0.14245940744876862,0.39396363496780396,0.007241746876388788,0.009772464632987976,89,10.562482833862305,1.0070759057998657,0.8668807148933411,0.11736289411783218,1.0792382955551147,0.43527257442474365,1.0792382955551147,185.56492614746094,500
0,0,1.0092620849609375,1.7400000095367432,2.016914129257202,95.9435806274414,91,107.27304077148438,40,1820000.0,17256.558535961,1.0853641033172607,90.49649047851562,0.8691369295120239,0.09169406443834305,0.009998777881264687,1.0092620849609375,0.6449351906776428,1746553901.4241278,-0.2187374085187912,2.226126194000244,5.425000190734863,2.700000004551839e-05,NaN,0.3921865224838257,0.8691369295120239,17067.34765625,-0.04396234452724457,-0.04670874401926994,0.39562439918518066,0.007581491023302078,0.016353212296962738,90,11.435391426086426,1.0092620849609375,0.8691369295120239,0.12592874467372894,1.0853641033172607,0.4376385509967804,1.0853641033172607,186.44012451171875,500
0,0,1.005020260810852,3.009999990463257,3.622789144515991,95.5486068725586,92,106.23800659179688,40,1840000.0,17443.480534649,1.0921865701675415,92.7078628540039,0.8714455962181091,0.09623782336711884,0.009676959365606308,1.005020260810852,0.9402731657028198,1746554089.7377758,-0.11869636923074722,2.220958709716797,17.575000762939453,2.4000000848900527e-05,NaN,1.605875015258789,0.8714455962181091,17255.65625,0.10004103928804398,0.1662617325782776,0.3970724642276764,0.007216619793325663,0.004543758928775787,91,11.552228927612305,1.005020260810852,0.8714455962181091,0.18486863374710083,1.0921865701675415,0.4400686025619507,1.0921865701675415,188.25653076171875,500
0,0,1.005576729774475,1.899999976158142,0.9944455623626709,95.4551773071289,93,107.02660369873047,40,1860000.0,17630.304449899,1.0989856719970703,91.4142074584961,0.8737043142318726,0.07036194205284119,0.009199511259794235,1.0055766105651855,0.3822914958000183,1746554276.659809,-0.08819978684186935,2.1237268447875977,8.524999618530273,2.099999983329326e-05,NaN,-2.6283435821533203,0.8737043142318726,17442.58203125,0.03049658238887787,0.016118787229061127,0.40615856647491455,0.0061756460927426815,-0.02587588131427765,92,10.482780456542969,1.005576729774475,0.8737043142318726,0.13911640644073486,1.0989856719970703,0.4611572325229645,1.0989856719970703,186.8694305419922,500
0,0,1.00634765625,2.7100000381469727,1.6591745615005493,96.63310241699219,94,107.09140014648438,40,1880000.0,17815.021987079,1.1055645942687988,90.1231918334961,0.87599116563797,0.10620733350515366,0.008986243046820164,1.00634765625,0.4205838739871979,1746554463.4836845,-0.1772388219833374,2.350432872772217,5.775000095367432,1.8000000636675395e-05,NaN,0.6647289991378784,0.87599116563797,17629.392578125,-0.08903903514146805,0.053118228912353516,0.41510382294654846,0.005944136064499617,0.03584539145231247,93,11.374926567077637,1.00634765625,0.87599116563797,0.21875639259815216,1.1055645942687988,0.481344074010849,1.1055645942687988,186.75636291503906,500
0,0,1.0049372911453247,1.4199999570846558,1.3926314115524292,94.0701904296875,95,108.3298110961914,40,1900000.0,17999.663665741,1.1119369268417358,90.55113983154297,0.8781886100769043,0.10911132395267487,0.00863000750541687,1.0049372911453247,0.397062212228775,1746554648.2011144,-0.16712810099124908,2.2475905418395996,5.650000095367432,1.4999999621068127e-05,NaN,-0.2665431499481201,0.8781886100769043,17814.08203125,0.010110720992088318,0.12582527101039886,0.4216792583465576,0.0055364579893648624,0.0029039904475212097,94,11.439181327819824,1.0049372911453247,0.8781886100769043,0.12008395791053772,1.1119369268417358,0.4961951673030853,1.1119369268417358,184.62139892578125,500
0,0,1.0053516626358032,1.7599999904632568,2.2891736030578613,94.34181213378906,96,108.35812377929688,40,1920000.0,18185.534714194,1.1181373596191406,90.23126983642578,0.8803365230560303,0.06025774031877518,0.00871928222477436,1.0053516626358032,0.602770209312439,1746554832.8428996,-0.21091650426387787,2.028042793273926,5.824999809265137,1.2000000424450263e-05,NaN,0.8965421915054321,0.8803365230560303,17998.751953125,-0.043788403272628784,0.03931686282157898,0.4270111918449402,0.005134912673383951,-0.04885358363389969,95,10.152175903320312,1.0053516626358032,0.8803365230560303,0.09961716085672379,1.1181373596191406,0.5074132680892944,1.1181373596191406,184.57315063476562,500
0,0,1.005034327507019,1.6200000047683716,1.1804293394088745,95.84273529052734,97,107.6314926147461,40,1940000.0,18372.162973593,1.123998999595642,89.9764175415039,0.8824276328086853,0.06903306394815445,0.007770787924528122,1.005034327507019,0.9015385508537292,1746555018.713944,-0.18972496688365936,2.0457961559295654,3.3499999046325684,9.000000318337698e-06,NaN,-1.1087442636489868,0.8824276328086853,18184.63671875,0.021191537380218506,-0.014468282461166382,0.43385306000709534,0.004429965745657682,0.008775323629379272,96,9.766407012939453,1.005034327507019,0.8824276328086853,0.22938965260982513,1.123998999595642,0.5225056409835815,1.123998999595642,185.8192138671875,500
0,0,1.0033470392227173,1.2999999523162842,1.4507365226745605,96.07968139648438,98,107.20867919921875,40,1960000.0,18557.458501731,1.1300925016403198,90.47232818603516,0.8844387531280518,0.08154427260160446,0.0074019599705934525,1.0033470392227173,0.6020733118057251,1746555205.3421261,-0.11540202796459198,2.158698081970215,10.5,6.000000212225132e-06,NaN,0.27030718326568604,0.8844387531280518,18371.2421875,0.07432293891906738,0.2650623023509979,0.4394453465938568,0.0043371315114200115,0.012511208653450012,97,10.263484001159668,1.0033470392227173,0.8844387531280518,0.17314285039901733,1.1300925016403198,0.5361615419387817,1.1300925016403198,186.55206298828125,500
0,0,1.0030708312988281,1.350000023841858,2.2519984245300293,94.4874267578125,99,107.9816665649414,40,1980000.0,18743.754575122,1.136125922203064,90.7291488647461,0.8863825798034668,0.07700391858816147,0.006881474517285824,1.0030708312988281,0.804768979549408,1746555390.6376698,-0.19817660748958588,2.1431570053100586,6.875,3.000000106112566e-06,NaN,0.8012619018554688,0.8863825798034668,18556.53515625,-0.0827745795249939,0.00035941600799560547,0.44353559613227844,0.003702018177136779,-0.004540354013442993,98,10.626953125,1.0030708312988281,0.8863825798034668,0.19708655774593353,1.136125922203064,0.5459169745445251,1.136125922203064,185.2166290283203,500
0,0,1.001976490020752,1.7200000286102295,2.023371458053589,95.11114501953125,100,107.39418029785156,40,2000000.0,18744.556949305,1.1419631242752075,91.11862182617188,0.888300359249115,0.1021776795387268,0.0055692158639431,1.001976490020752,0.7773082852363586,1746555576.9338028,-0.19130651652812958,2.270354747772217,4.974999904632568,0.0,NaN,-0.22862696647644043,0.888300359249115,18742.84375,0.006870090961456299,0.07432354986667633,0.4472506642341614,0.0023715803399682045,0.025173760950565338,99,11.175024032592773,1.001976490020752,0.888300359249115,0.24588261544704437,1.1419631242752075,0.554224967956543,1.1419631242752075,186.22982788085938,500
