_step,Time/Update,Safety/ShieldLagrangeMultiplier,Loss/Loss_pi,Loss/Loss_reward_critic/Delta,Metrics/LagrangeMultiplier,Loss/Loss_pi/Delta,Train/Epoch,Safety/EpCostShield,Metrics/EpLen,Value/cost,Metrics/LagrangeMultiplier/Max,Time/Rollout,Train/KL,Train/PolicyStd,Safety/ShieldLagrangeMultiplier/Min,Time/FPS,Loss/Loss_cost_critic/Delta,Metrics/LagrangeMultiplier/Std,Time/Total,TotalEnvSteps,Safety/shield_adv_c,Time/Epoch,Safety/shield_violation,Safety/ShieldLagrangeMultiplier/Std,Value/Adv,Train/StopIter,Train/PolicyRatio/Max,Train/Entropy,Loss/Loss_reward_critic,Metrics/EpRet,_timestamp,Value/reward,Safety/ShieldLagrangeMultiplier/Max,Metrics/EpCost,Train/PolicyRatio,Metrics/LagrangeMultiplier/Min,Train/PolicyRatio/Std,Loss/Loss_cost_critic,_runtime,Train/PolicyRatio/Min,Train/LR
84,96.12554168701172,2.287451982498169,-0.18267111480236053,5.9135258197784424e-05,2.2275311946868896,0.14520110189914703,83,59.45000076293945,1000,1.838402509689331,2.2275311946868896,100.28820037841797,0.01376995351165533,0.3158525824546814,2.287451982498169,101.82582092285156,1.5128264427185059,0,15076.32421875,1680000.0,NaN,196.41383361816406,5.588511943817139,0,0.26265332102775574,40,1.0097391605377197,0.2663191854953766,0.03487168252468109,3.612170457839966,1746547633.2930772,0.5527895092964172,2.287451982498169,15.529999732971191,1.0097391605377197,2.2275311946868896,0.01391998864710331,4.2337164878845215,15278.525431711,1.0097391605377197,4.8000001697801054e-05
85,96.50092315673828,2.309434652328491,-0.10158252716064453,-0.0005492828786373138,2.2442150115966797,0.081088587641716,84,88.0999984741211,1000,2.4860963821411133,2.2442150115966797,104.6446533203125,0.016649868339300156,0.31852883100509644,2.309434652328491,99.43042755126953,2.896568775177002,0,15277.5458984375,1700000.0,NaN,201.1456756591797,6.981281280517578,0,0.39631378650665283,40,1.0026638507843018,0.27474239468574524,0.03432239964604378,3.7273857593536377,1746547834.514724,0.6258803009986877,2.309434652328491,18.90999984741211,1.0026637315750122,2.2442150115966797,0.014023915864527225,7.130285263061523,15478.857158614,1.0026638507843018,4.5000000682193786e-05
86,96.31581115722656,2.3311798572540283,-0.4468364417552948,-0.004013128578662872,2.2608301639556885,-0.34525391459465027,85,47.900001525878906,1000,2.9837112426757812,2.2608301639556885,103.9443588256836,0.015304578468203545,0.3179698586463928,2.3311798572540283,99.87005615234375,-2.0510029792785645,0,15477.8818359375,1720000.0,NaN,200.26022338867188,7.605129718780518,0,0.25402066111564636,40,1.009183645248413,0.27303415536880493,0.030309271067380905,3.815502643585205,1746548034.8465164,0.6573201417922974,2.3311798572540283,17.829999923706055,1.0091835260391235,2.2608301639556885,0.013384884223341942,5.079282283782959,15674.794981031,1.009183645248413,4.199999966658652e-05
87,96.32340240478516,2.3517138957977295,-0.6396642327308655,0.0007816143333911896,2.2774951457977295,-0.19282779097557068,86,21.649999618530273,1000,2.7542264461517334,2.2774951457977295,99.5206527709961,0.013520417734980583,0.31286945939064026,2.3517138957977295,102.12203216552734,-1.4689569473266602,0,15673.794921875,1740000.0,NaN,195.8441162109375,7.680660724639893,0,0.15758313238620758,40,1.0130659341812134,0.2568534016609192,0.031090885400772095,4.123108386993408,1746548230.7843273,0.6374688148498535,2.3517138957977295,19.09000015258789,1.0130659341812134,2.2774951457977295,0.013062668964266777,3.610325336456299,15870.212555815,1.0130659341812134,3.899999865097925e-05
88,95.8464126586914,2.372232675552368,-0.25893110036849976,0.0004616454243659973,2.2942583560943604,0.3807331323623657,87,49.650001525878906,1000,2.060218334197998,2.2942583560943604,99.48138427734375,0.013399547897279263,0.3111402094364166,2.372232675552368,102.39193725585938,0.13094854354858398,0,15869.2177734375,1760000.0,NaN,195.327880859375,5.771640777587891,0,0.05122149735689163,40,1.008860468864441,0.25132307410240173,0.03155253082513809,4.204260349273682,1746548426.2019124,0.6207016706466675,2.372232675552368,19.639999389648438,1.008860468864441,2.2942583560943604,0.013283227570354939,3.741273880004883,16066.054783109,1.008860468864441,3.600000127335079e-05
89,95.92652130126953,2.393550157546997,-0.09298382699489594,0.013511940836906433,2.3108792304992676,0.16594727337360382,88,71.0,1000,2.012688636779785,2.3108792304992676,99.84528350830078,0.014501252211630344,0.3160031735897064,2.393550157546997,102.15972900390625,0.9948663711547852,0,16065.0791015625,1780000.0,NaN,195.7718505859375,5.7555742263793945,0,-0.05183987319469452,40,1.004435420036316,0.2668203115463257,0.045064471662044525,4.4082560539245605,1746548622.0441594,0.5843559503555298,2.393550157546997,16.829999923706055,1.004435420036316,2.3108792304992676,0.013585103675723076,4.736140251159668,16265.230529258,1.004435420036316,3.300000025774352e-05
90,95.85887908935547,2.4136428833007812,-0.6255344748497009,-0.00961625948548317,2.3270013332366943,-0.532550647854805,89,20.100000381469727,1000,2.2518258094787598,2.3270013332366943,103.24939727783203,0.010914068669080734,0.3172517418861389,2.4136428833007812,100.44783020019531,-1.4951558113098145,0,16264.2578125,1800000.0,NaN,199.10833740234375,7.286764621734619,0,-0.07446707785129547,40,1.0136197805404663,0.27077025175094604,0.035448212176561356,4.244770526885986,1746548821.2198734,0.6606006622314453,2.4136428833007812,12.430000305175781,1.0136197805404663,2.3270013332366943,0.01188790425658226,3.2409844398498535,16460.920570588,1.0136197805404663,2.9999999242136255e-05
91,95.42477416992188,2.4341368675231934,-0.23460568487644196,-0.0008221827447414398,2.3428614139556885,0.39092878997325897,90,58.900001525878906,1000,2.0461831092834473,2.3428614139556885,100.18656158447266,0.011230701580643654,0.31844961643218994,2.4341368675231934,102.2435302734375,0.3744635581970215,0,16459.935546875,1820000.0,NaN,195.61138916015625,6.251163005828857,0,0.24498391151428223,40,1.006475806236267,0.27453112602233887,0.034626029431819916,4.379807949066162,1746549016.9099247,0.6872701048851013,2.4341368675231934,14.569999694824219,1.006475806236267,2.3428614139556885,0.012326804921030998,3.615447998046875,16654.924145552,1.006475806236267,2.700000004551839e-05
92,96.43408203125,2.4533262252807617,-0.5283204913139343,-0.005857417359948158,2.358398199081421,-0.29371480643749237,91,16.0,1000,1.8113328218460083,2.358398199081421,97.49636840820312,0.010112900286912918,0.31831151247024536,2.4533262252807617,103.12973022460938,-1.1670935153961182,0,16653.9453125,1840000.0,NaN,193.93051147460938,6.042758464813232,0,-0.08387207984924316,40,1.012491226196289,0.27407994866371155,0.028768612071871758,4.37298583984375,1746549210.9134233,0.745384156703949,2.4533262252807617,13.510000228881836,1.012491226196289,2.358398199081421,0.011993104591965675,2.448354482650757,16851.963430561,1.012491226196289,2.4000000848900527e-05
93,96.15510559082031,2.4720282554626465,-0.31286004185676575,0.005213906988501549,2.373582363128662,0.21546044945716858,92,33.400001525878906,1000,1.5959635972976685,2.373582363128662,100.82837677001953,0.010108329355716705,0.31790828704833984,2.4720282554626465,101.53131866455078,0.46419858932495117,0,16851.00390625,1860000.0,NaN,196.98355102539062,5.025670528411865,0,0.20907798409461975,40,1.0082786083221436,0.2728399336338043,0.033982519060373306,4.459485054016113,1746549407.952761,0.5409501791000366,2.4720282554626465,12.760000228881836,1.008278489112854,2.373582363128662,0.011301741935312748,2.912553071975708,17048.852334635,1.0082786083221436,2.099999983329326e-05
94,95.85511016845703,2.491955518722534,0.005359846632927656,0.00042838603258132935,2.3887219429016113,0.3182198884896934,93,76.05000305175781,1000,1.355124831199646,2.3887219429016113,100.92825317382812,0.011177819222211838,0.31996023654937744,2.491955518722534,101.63457489013672,2.945303201675415,0,17047.841796875,1880000.0,NaN,196.78343200683594,4.730238914489746,0,0.050884753465652466,40,0.9996342658996582,0.27924996614456177,0.034410905092954636,4.202898025512695,1746549604.841666,0.6483131051063538,2.491955518722534,15.84000015258789,0.9996342658996582,2.3887219429016113,0.01136369165033102,5.857856273651123,17246.989175446,0.9996342658996582,1.8000000636675395e-05
95,97.63787078857422,2.5133469104766846,-0.09411396831274033,0.0011839047074317932,2.404327869415283,-0.09947381494566798,94,85.44999694824219,1000,2.1795878410339355,2.404327869415283,100.4419937133789,0.008625855669379234,0.32291364669799805,2.5133469104766846,100.9693374633789,1.7052879333496094,0,17246.02734375,1900000.0,NaN,198.07994079589844,6.8203911781311035,0,0.14382386207580566,40,1.0026527643203735,0.2884502410888672,0.03559480980038643,4.257862091064453,1746549802.9785097,0.6571332812309265,2.5133469104766846,21.579999923706055,1.0026527643203735,2.404327869415283,0.010150185786187649,7.563144207000732,17439.677827832,1.0026527643203735,1.4999999621068127e-05
96,95.8520278930664,2.534045696258545,-0.3562597334384918,-0.003452245146036148,2.4201443195343018,-0.2621457651257515,95,33.400001525878906,1000,2.0317940711975098,2.4201443195343018,96.7738265991211,0.00738306250423193,0.3239111006259918,2.534045696258545,103.82819366455078,-2.8420228958129883,0,17438.7109375,1920000.0,NaN,192.62591552734375,5.498102188110352,0,0.04170083999633789,40,1.0048353672027588,0.29153159260749817,0.03214256465435028,4.186585903167725,1746549995.6671224,0.4949330687522888,2.534045696258545,19.09000015258789,1.0048352479934692,2.4201443195343018,0.009210438467562199,4.721121311187744,17635.987573462,1.0048353672027588,1.2000000424450263e-05
97,95.95853424072266,2.5549733638763428,-0.4516449272632599,0.002435009926557541,2.436601161956787,-0.09538519382476807,96,54.95000076293945,1000,3.1372387409210205,2.436601161956787,100.2859115600586,0.006933235097676516,0.32370319962501526,2.5549733638763428,101.9136734008789,0.5160164833068848,0,17635.025390625,1940000.0,NaN,196.24452209472656,8.148992538452148,0,-0.09078271687030792,40,1.0041395425796509,0.29086366295814514,0.03457757458090782,3.9856905937194824,1746550191.9768014,0.5600888729095459,2.5549733638763428,24.15999984741211,1.0041395425796509,2.436601161956787,0.008955410681664944,5.237137794494629,17836.102876013,1.0041395425796509,9.000000318337698e-06
98,95.72061920166016,2.576695680618286,-0.09111712872982025,-0.00658763200044632,2.453960418701172,0.36052779853343964,97,69.9000015258789,1000,2.2235922813415527,2.453960418701172,104.33505249023438,0.006255404092371464,0.3248644471168518,2.576695680618286,99.97212982177734,1.9823389053344727,0,17835.142578125,1960000.0,NaN,200.05577087402344,5.683608531951904,0,-0.14903181791305542,40,1.0010885000228882,0.29445311427116394,0.027989942580461502,3.643933057785034,1746550392.0920796,0.4368602931499481,2.576695680618286,27.809999465942383,1.0010885000228882,2.453960418701172,0.00847172737121582,7.219476699829102,18030.320044684,1.0010885000228882,6.000000212225132e-06
99,96.1076431274414,2.598175048828125,-0.3227728009223938,0.0035750381648540497,2.472041606903076,-0.23165567219257355,98,45.25,1000,2.2017741203308105,2.472041606903076,98.05152893066406,0.004975317046046257,0.3265637159347534,2.598175048828125,103.00823974609375,-1.2506084442138672,0,18029.357421875,1980000.0,NaN,194.1592254638672,6.093461513519287,0,0.1913786381483078,40,1.0024566650390625,0.2996932864189148,0.03156498074531555,3.658235788345337,1746550586.3054106,0.4639416038990021,2.598175048828125,26.68000030517578,1.0024566650390625,2.472041606903076,0.007854296825826168,5.968868255615234,18229.976487542,1.0024566650390625,3.000000106112566e-06
100,95.80224609375,2.621743679046631,0.10828354209661484,0.0065470486879348755,2.490314245223999,0.43105634301900864,99,104.94999694824219,1000,2.350229263305664,2.490314245223999,103.78447723388672,0.0034479040186852217,0.3275260329246521,2.621743679046631,100.20703887939453,-1.0414447784423828,0,18229.0,2000000.0,NaN,199.58677673339844,7.161489009857178,0,-0.07805736362934113,40,1.0016452074050903,0.30264919996261597,0.03811202943325043,3.6021554470062256,1746550785.9658039,0.4662931561470032,2.621743679046631,21.360000610351562,1.0016452074050903,2.490314245223999,0.006814091000705957,4.927423477172852,18230.276529692,1.0016452074050903,0.0
