_step,Metrics/LagrangeMultiplier/Std,Safety/ShieldLagrangeMultiplier/Max,Misc/xHx,Train/StopIter,Time/Epoch,Train/PolicyRatio/Std,_timestamp,Time/Update,Metrics/EpRet,Loss/Loss_cost_critic/Delta,Loss/Loss_reward_critic,Train/PolicyRatio/Min,Metrics/LagrangeMultiplier/Min,Loss/Loss_pi,Train/PolicyRatio,Train/PolicyStd,_runtime,Misc/H_inv_g,Safety/shield_violation,Loss/Loss_reward_critic/Delta,Misc/AcceptanceStep,Loss/Loss_cost_critic,Value/reward,Misc/Alpha,Safety/EpCostShield,Metrics/EpCost,Loss/Loss_pi/Delta,Safety/shield_adv_c,Train/LR,Safety/ShieldLagrangeMultiplier/Min,Metrics/EpLen,TotalEnvSteps,Misc/FinalStepNorm,Train/Epoch,Time/FPS,Value/Adv,Train/KL,Time/Rollout,Metrics/LagrangeMultiplier,Train/Entropy,Misc/gradient_norm,Metrics/LagrangeMultiplier/Max,Time/Total,Safety/ShieldLagrangeMultiplier/Std,Safety/ShieldLagrangeMultiplier,Train/PolicyRatio/Max,Value/cost
73,0,2.169431209564209,0.02779102697968483,10,112.74165344238281,0.0005399854271672666,1746534746.3779411,17.099571228027344,5.492063045501709,-0.926912784576416,0.05826011672616005,1.0007636547088623,2.3049728870391846,-0.09047345072031021,1.0007635354995728,1.504625678062439,8231.113296872,0.3938208520412445,4.849545478820801,0.00307372584939003,1,5.324106216430664,0.5108362436294556,0.8483257293701172,74.5999984741211,18.3799991607666,0.3458145782351494,1.1223125457763672,0,2.169431209564209,1000,1460000.0,0.33408835530281067,72,177.39671325683594,3.051757735406113e-09,0.00024282147933263332,95.6420669555664,2.3049728870391846,1.827275276184082,0.1415405422449112,2.3049728870391846,8124.18017578125,0,2.169431209564209,1.0007636547088623,1.981921672821045
74,0,2.196589708328247,0.015127703547477722,10,106.01634216308594,0.0019327420741319656,1746534852.4466486,16.663822174072266,4.635830402374268,-1.7471463680267334,0.03306083381175995,1.0027332305908203,2.3343746662139893,-0.38838204741477966,1.0027332305908203,1.4926990270614624,8337.696322959,0.2969758212566376,4.6285271644592285,-0.0251992829144001,1,3.5769598484039307,0.5773745179176331,1.1498160362243652,33.099998474121094,18.93000030517578,-0.29790859669446945,-0.8508251309394836,0,2.196589708328247,1000,1480000.0,0.34146755933761597,73,188.65016174316406,-1.0681151962899094e-08,0.00023703031183686107,89.35249328613281,2.3343746662139893,1.8193801641464233,0.10757696628570557,2.3343746662139893,8230.2685546875,0,2.196589708328247,1.0027332305908203,1.930431604385376
75,0,2.222759246826172,0.023635609075427055,10,106.52911376953125,0.0018377150408923626,1746534959.0296354,17.177453994750977,4.725633144378662,0.84248948097229,0.04891611263155937,1.0025990009307861,2.3629205226898193,-0.4838539659976959,1.0025988817214966,1.482568383216858,8446.273883529,0.3390544056892395,5.790332794189453,0.015855278819799423,1,4.419449329376221,0.7205606698989868,0.9198806881904602,34.599998474121094,19.010000228881836,-0.09547191858291626,-1.0821232795715332,0,2.222759246826172,1000,1500000.0,0.3118895888328552,74,187.7421112060547,7.629394005448376e-09,0.00029310307581909,89.35163879394531,2.3629205226898193,1.8126620054244995,0.18520107865333557,2.3629205226898193,8336.8505859375,0,2.222759246826172,1.0025990009307861,2.160609006881714
76,0,2.2489466667175293,0.028116818517446518,10,108.50578308105469,0.0008156257681548595,1746535067.6071794,17.025192260742188,4.62705135345459,-0.06328344345092773,0.049164701253175735,1.0011534690856934,2.3906216621398926,-0.2065456658601761,1.0011534690856934,1.4785951375961304,8555.876576876,0.39685437083244324,4.588618755340576,0.0002485886216163635,1,4.356165885925293,0.690185010433197,0.8433966040611267,55.45000076293945,18.209999084472656,0.27730830013751984,-0.6418254375457764,0,2.2489466667175293,1000,1520000.0,0.3347056210041046,75,184.3219757080078,-1.3732909920349812e-08,0.00024536988348700106,91.48056030273438,2.3906216621398926,1.809909701347351,0.15378345549106598,2.3906216621398926,8445.41015625,0,2.2489466667175293,1.0011534690856934,1.8151687383651733
77,0,2.2752020359039307,0.03944310173392296,10,109.5293960571289,0.0011015500640496612,1746535177.2099223,16.972593307495117,4.256269931793213,1.490933895111084,0.04563702642917633,1.0015578269958496,2.417590379714966,-0.22664202749729156,1.0015578269958496,1.4866605997085571,8658.608377975,0.44333282113075256,4.853875637054443,-0.003527674823999405,1,5.847099781036377,0.6075406670570374,0.7120810151100159,56.5,18.459999084472656,-0.02009636163711548,-0.3757249116897583,0,2.2752020359039307,1000,1540000.0,0.3156889081001282,76,182.59938049316406,-6.866454960174906e-09,0.00026764118229039013,92.5567855834961,2.417590379714966,1.8152446746826172,0.19267374277114868,2.417590379714966,8555.01171875,0,2.2752020359039307,1.0015578269958496,1.8634718656539917
78,0,2.299361228942871,0.015469362959265709,10,102.6619873046875,0.003916229121387005,1746535279.9417293,17.044254302978516,4.42707633972168,-3.0638489723205566,0.045279357582330704,1.0055383443832397,2.443589448928833,-0.5902559757232666,1.0055383443832397,1.5006574392318726,8768.996415769,0.2720368802547455,4.721209526062012,-0.00035766884684562683,1,2.7832508087158203,0.46969231963157654,1.137047529220581,8.0,15.289999961853027,-0.36361394822597504,-0.3340612053871155,0,2.299361228942871,1000,1560000.0,0.3093189001083374,77,194.81407165527344,-1.1444091230217168e-09,0.0002688253007363528,85.61771392822266,2.443589448928833,1.8245487213134766,0.14087867736816406,2.443589448928833,8657.74609375,0,2.299361228942871,1.0055383443832397,1.6813308000564575
79,0,2.322795867919922,0.021068373695015907,10,110.32547760009766,0.0010225949808955193,1746535390.3297331,17.27442741394043,4.947973728179932,0.27272987365722656,0.06617064028978348,1.0014461278915405,2.4685773849487305,-0.3230750262737274,1.0014461278915405,1.4889411926269531,8874.3350949,0.3425433933734894,3.97377347946167,0.020891282707452774,1,3.055980682373047,0.5965045690536499,0.9743149876594543,33.650001525878906,13.899999618530273,0.2671809494495392,-0.48983654379844666,0,2.322795867919922,1000,1580000.0,0.33374515175819397,78,181.28179931640625,-5.340575981449547e-09,0.000254803744610399,93.05101013183594,2.4685773849487305,1.8163284063339233,0.1312134712934494,2.4685773849487305,8768.1416015625,0,2.322795867919922,1.0014461278915405,1.4542943239212036
80,0,2.345540761947632,0.022071372717618942,10,105.26312255859375,0.0011255457065999508,1746535495.6684723,16.64405632019043,4.434355735778809,-0.22321224212646484,0.040943246334791183,1.001591682434082,2.4924628734588623,-0.32637545466423035,1.001591682434082,1.5030975341796875,8977.993717978,0.33339419960975647,3.9504101276397705,-0.025227393954992294,1,2.832768440246582,0.49427974224090576,0.9519194960594177,32.75,12.0,-0.0033004283905029297,-0.39045703411102295,0,2.345540761947632,1000,1600000.0,0.3173644542694092,79,190.00006103515625,0.0,0.0002638963924255222,88.6190414428711,2.4924628734588623,1.8257890939712524,0.11809858679771423,2.4924628734588623,8873.4677734375,0,2.345540761947632,1.001591682434082,1.3407140970230103
81,0,2.3669445514678955,0.015570288524031639,10,103.58909606933594,0.00271706678904593,1746535599.32698,17.254884719848633,4.153242588043213,-0.3675839900970459,0.051444943994283676,1.0038425922393799,2.5150837898254395,-0.38299742341041565,1.0038424730300903,1.499834656715393,9082.853547999,0.27764037251472473,3.2088851928710938,0.010501697659492493,1,2.465184450149536,0.3897193968296051,1.1333564519882202,17.049999237060547,9.369999885559082,-0.0566219687461853,-0.16245147585868835,0,2.3669445514678955,1000,1620000.0,0.3146655261516571,80,193.07052612304688,-1.5258788677030566e-09,0.0003015005786437541,86.33418273925781,2.5150837898254395,1.8236995935440063,0.11199541389942169,2.5150837898254395,8977.1337890625,0,2.3669445514678955,1.0038425922393799,0.943154513835907
82,0,2.389061212539673,0.03836577385663986,10,104.7857437133789,0.0011940483236685395,1746535704.186877,17.056875228881836,4.2174391746521,1.7630856037139893,0.05018633231520653,1.0016887187957764,2.537092924118042,-0.11903005838394165,1.0016885995864868,1.49911367893219,9184.960992972,0.31873267889022827,3.9417178630828857,-0.0012586116790771484,1,4.228270053863525,0.6607938408851624,0.722009539604187,59.150001525878906,14.460000038146973,0.263967365026474,-0.5077743530273438,0,2.389061212539673,1000,1640000.0,0.23012803494930267,81,190.86566162109375,-2.479553229406406e-09,0.0003972598642576486,87.72884368896484,2.537092924118042,1.82345712184906,0.24573184549808502,2.537092924118042,9081.98828125,0,2.389061212539673,1.0016887187957764,1.053889513015747
83,0,2.4096148014068604,0.0068874601274728775,10,102.04238891601562,0.0022980710491538048,1746535806.29434,16.8597412109375,4.198387622833252,-2.1622323989868164,0.05047623813152313,1.003250002861023,2.5586018562316895,-0.4232979714870453,1.003250002861023,1.5037859678268433,9292.561981009,0.19417321681976318,3.179269552230835,0.0002899058163166046,1,2.066037654876709,0.5109224319458008,1.7040610313415527,11.0,14.90999984741211,-0.30426791310310364,-0.7360242009162903,0,2.4096148014068604,1000,1660000.0,0.3308830261230469,82,195.9969940185547,-4.577636492086867e-09,0.0002624244662001729,85.18262481689453,2.5586018562316895,1.826765537261963,0.07986217737197876,2.5586018562316895,9184.10546875,0,2.4096148014068604,1.003250002861023,0.8664841651916504
84,0,2.4299476146698,0.0298997201025486,10,107.52570343017578,0.00032065322739072144,1746535913.8953273,17.027868270874023,3.76173734664917,0.9078800678253174,0.03985387459397316,1.0004534721374512,2.5796990394592285,-0.20322227478027344,1.0004534721374512,1.5046402215957642,9394.397224704,0.3809302747249603,2.946213960647583,-0.010622363537549973,1,2.9739177227020264,0.5904912948608398,0.8178644776344299,36.400001525878906,15.239999771118164,0.22007569670677185,0.13760249316692352,0,2.4299476146698,1000,1680000.0,0.3115493357181549,83,186.00204467773438,8.01086397217432e-09,0.00029379737679846585,90.49781036376953,2.5796990394592285,1.8272870779037476,0.21201542019844055,2.5796990394592285,9291.693359375,0,2.4299476146698,1.0004534721374512,0.7432926297187805
85,0,2.4491846561431885,0.01835649274289608,10,101.78277587890625,0.0018343431875109673,1746536015.730539,17.19248390197754,3.6830339431762695,0.10864472389221191,0.03655220568180084,1.002594232559204,2.600461959838867,-0.3789299428462982,1.0025941133499146,1.5018385648727417,9508.408654989,0.3052631616592407,3.1945395469665527,-0.0033016689121723175,1,3.0825624465942383,0.5194922089576721,1.043806552886963,17.200000762939453,15.539999961853027,-0.17570766806602478,-0.5067186951637268,0,2.4491846561431885,1000,1700000.0,0.3186356723308563,84,196.4969024658203,1.678466787780053e-08,0.00028392826789058745,84.59027099609375,2.600461959838867,1.8255424499511719,0.12247670441865921,2.600461959838867,9393.5537109375,0,2.4491846561431885,1.002594232559204,0.8525127172470093
86,0,2.4682583808898926,0.030372800305485725,10,113.94259643554688,0.0012265857076272368,1746536129.7418897,16.731428146362305,3.7025678157806396,0.9374041557312012,0.04640733450651169,1.001734733581543,2.6212196350097656,-0.2380346804857254,1.001734733581543,1.49712336063385,9616.039346005,0.41389673948287964,3.2778046131134033,0.009855128824710846,1,4.0199666023254395,0.4620667099952698,0.811470091342926,34.599998474121094,18.309999465942383,0.14089526236057281,0.7594220638275146,0,2.4682583808898926,1000,1720000.0,0.3358648121356964,85,175.52699279785156,1.2207030941624453e-08,0.0002531210193410516,97.21113586425781,2.6212196350097656,1.8224457502365112,0.10944831371307373,2.6212196350097656,9507.552734375,0,2.4682583808898926,1.001734733581543,0.7205671668052673
87,0,2.4863617420196533,0.010388473980128765,10,107.57604217529297,0.0024084956385195255,1746536237.372704,17.15247344970703,3.319126605987549,-1.530294418334961,0.03659261390566826,1.003406286239624,2.6410062313079834,-0.37039104104042053,1.0034061670303345,1.5136637687683105,9718.895498514,0.23260857164859772,3.027482509613037,-0.00981472060084343,1,2.4896721839904785,0.4888170063495636,1.3875188827514648,17.200000762939453,9.140000343322754,-0.13235636055469513,0.15172536671161652,0,2.4863617420196533,1000,1740000.0,0.3227487802505493,86,185.91500854492188,7.629394338515283e-10,0.0002595561963971704,90.42353820800781,2.6410062313079834,1.8333972692489624,0.0912182480096817,2.6410062313079834,9615.193359375,0,2.4863617420196533,1.003406286239624,0.7741013765335083
88,0,2.5039498805999756,0.01710033044219017,10,102.80186462402344,0.0011223986512050033,1746536340.2288976,17.160137176513672,3.1505095958709717,0.08031749725341797,0.0384201817214489,1.0015872716903687,2.6599786281585693,-0.3109908401966095,1.0015872716903687,1.53086519241333,9821.374090648,0.31140607595443726,3.2605011463165283,0.0018275678157806396,1,2.5699896812438965,0.48653843998908997,1.0814653635025024,24.649999618530273,9.699999809265137,0.059400200843811035,0.03253798186779022,0,2.5039498805999756,1000,1760000.0,0.33677488565444946,87,194.5489959716797,-1.0681151962899094e-08,0.0002395823976257816,85.64170837402344,2.6599786281585693,1.8447532653808594,0.11135440319776535,2.6599786281585693,9718.05078125,0,2.5039498805999756,1.0015872716903687,0.8770712614059448
89,0,2.521414279937744,0.019705966114997864,10,102.42373657226562,0.0012006232282146811,1746536442.707459,16.73463249206543,3.124703884124756,-0.23172736167907715,0.051775965839624405,1.0016978979110718,2.6780359745025635,-0.22327958047389984,1.0016978979110718,1.5584007501602173,9928.368020133,0.322156697511673,2.9322359561920166,0.013355784118175507,1,2.3382623195648193,0.39380693435668945,1.0074326992034912,31.649999618530273,8.020000457763672,0.08771125972270966,0.24339687824249268,0,2.521414279937744,1000,1780000.0,0.32455119490623474,88,195.26724243164062,6.866454960174906e-09,0.0002445192658342421,85.68907928466797,2.6780359745025635,1.8625407218933105,0.10719149559736252,2.6780359745025635,9820.5283203125,0,2.521414279937744,1.0016978979110718,0.5956263542175293
90,0,2.5396595001220703,0.033494651317596436,10,106.93888854980469,0.0006936247227713466,1746536549.701354,17.36907386779785,3.2655370235443115,1.6579573154449463,0.03412459045648575,1.000981092453003,2.695336103439331,-0.0782417580485344,1.0009809732437134,1.5596288442611694,10030.844615216,0.4321554899215698,2.8356916904449463,-0.017651375383138657,1,3.9962196350097656,0.30305930972099304,0.7727289795875549,50.20000076293945,8.630000114440918,0.14503782242536545,2.32419490814209,0,2.5396595001220703,1000,1800000.0,0.3339390754699707,89,187.022705078125,5.340575981449547e-09,0.0002498695976100862,89.56979370117188,2.695336103439331,1.863324761390686,0.16966749727725983,2.695336103439331,9927.521484375,0,2.5396595001220703,1.000981092453003,0.7630711197853088
91,0,2.556487560272217,0.009024123661220074,10,102.41952514648438,0.002582309301942587,1746536652.177807,17.06260108947754,3.215641736984253,-2.0980950593948364,0.043724775314331055,1.0036519765853882,2.7116291522979736,-0.4440555274486542,1.0036519765853882,1.5534089803695679,10140.636993211,0.2277926802635193,3.0695316791534424,0.009600184857845306,1,1.8981245756149292,0.4658573269844055,1.4887171983718872,6.300000190734863,5.679999828338623,-0.3658137694001198,-0.3814392387866974,0,2.556487560272217,1000,1820000.0,0.3391188979148865,90,195.2752685546875,1.0681151962899094e-08,0.00023571161727886647,85.35688781738281,2.7116291522979736,1.8593568801879883,0.07891253381967545,2.7116291522979736,10029.998046875,0,2.556487560272217,1.0036519765853882,0.7983663082122803
92,0,2.5735063552856445,0.03506029024720192,10,109.69893646240234,0.00023259440786205232,1746536761.9681296,17.027769088745117,3.437722682952881,1.5053287744522095,0.05036798119544983,0.9996711015701294,2.727337121963501,-0.1790221482515335,0.9996710419654846,1.5473852157592773,10247.488143362,0.41503453254699707,2.731461763381958,0.006643205881118774,1,3.4034533500671387,0.5779016613960266,0.7552785873413086,36.25,8.59000015258789,0.26503337919712067,-0.4528020918369293,0,2.5735063552856445,1000,1840000.0,0.3134666979312897,91,182.31716918945312,-1.3732909920349812e-08,0.0002843701222445816,92.67113494873047,2.727337121963501,1.8554811477661133,0.20954488217830658,2.727337121963501,10139.751953125,0,2.5735063552856445,0.9996711015701294,0.6719115972518921
93,0,2.590374231338501,0.016817284747958183,10,106.76869201660156,0.001343697658739984,1746536868.7913065,16.731338500976562,3.617299795150757,-0.7524948120117188,0.040659595280885696,1.0019004344940186,2.7425131797790527,-0.27830326557159424,1.001900315284729,1.5582329034805298,10352.588768779,0.29337063431739807,3.1513450145721436,-0.009708385914564133,1,2.65095853805542,0.5585963129997253,1.0905282497406006,29.5,8.529999732971191,-0.09928111732006073,-0.35038435459136963,0,2.590374231338501,1000,1860000.0,0.31992897391319275,92,187.32083129882812,5.340575981449547e-09,0.00027025421150028706,90.0373306274414,2.7425131797790527,1.8623580932617188,0.16339658200740814,2.7425131797790527,10246.61328125,0,2.590374231338501,1.0019004344940186,1.0064430236816406
94,0,2.606963634490967,0.025636695325374603,10,105.07730865478516,0.0012215280439704657,1746536973.922118,17.511796951293945,3.6661369800567627,-0.060822486877441406,0.038748014718294144,1.0017274618148804,2.7572357654571533,-0.2669745683670044,1.0017274618148804,1.5686365365982056,10463.115947228,0.356862872838974,2.8883817195892334,-0.0019115805625915527,1,2.5901360511779785,0.5539692640304565,0.8832505345344543,26.5,8.739999771118164,0.011328697204589844,-0.3140862286090851,0,2.606963634490967,1000,1880000.0,0.3151993155479431,93,190.33604431152344,5.340575981449547e-09,0.00027533070533536375,87.56549072265625,2.7572357654571533,1.869059681892395,0.1339864581823349,2.7572357654571533,10351.744140625,0,2.606963634490967,1.0017274618148804,0.821437418460846
95,0,2.6252920627593994,0.03574168682098389,10,110.47247314453125,0.0003998330794274807,1746537084.4492493,16.73365592956543,3.7680916786193848,3.0213985443115234,0.04482954367995262,1.000565528869629,2.7724363803863525,0.048479046672582626,1.000565528869629,1.5734267234802246,10574.304077075,0.42483800649642944,3.0937440395355225,0.006081528961658478,1,5.611534595489502,0.576363742351532,0.7480444312095642,67.30000305175781,16.6299991607666,0.315453615039587,0.26367899775505066,0,2.6252920627593994,1000,1900000.0,0.3177976906299591,94,181.0405731201172,6.484984993448961e-09,0.0002551765355747193,93.7387924194336,2.7724363803863525,1.8720670938491821,0.21311306953430176,2.7724363803863525,10462.26953125,0,2.6252920627593994,1.000565528869629,0.8590116500854492
96,0,2.644392490386963,0.027957474812865257,10,111.13341522216797,0.001120038446970284,1746537195.637395,16.93949317932129,3.839866876602173,-2.332674264907837,0.0414138026535511,1.0015840530395508,2.7884488105773926,-0.1634926199913025,1.0015840530395508,1.5920709371566772,10680.502906244,0.3768698573112488,3.788656711578369,-0.0034157410264015198,1,3.278860330581665,0.6164215803146362,0.8457965850830078,50.70000076293945,19.989999771118164,-0.21197166666388512,-0.054213881492614746,0,2.644392490386963,1000,1920000.0,0.31875523924827576,95,179.9638671875,5.340575981449547e-09,0.0002667407097760588,94.19389343261719,2.7884488105773926,1.8838367462158203,0.1055665910243988,2.7884488105773926,10573.4580078125,0,2.644392490386963,1.0015840530395508,0.8985816240310669
97,0,2.664638042449951,0.0341060645878315,10,106.11793518066406,0.0003506055800244212,1746537301.836144,17.05124282836914,3.8305976390838623,0.7660477161407471,0.041476551443338394,1.0004959106445312,2.805799722671509,-0.005677842069417238,1.0004959106445312,1.613978385925293,10783.815937739,0.4157288670539856,3.100358009338379,6.274878978729248e-05,1,4.044908046722412,0.45977723598480225,0.7657713294029236,59.900001525878906,25.420000076293945,0.15781477792188525,-0.14019304513931274,0,2.664638042449951,1000,1940000.0,0.3183532655239105,96,188.46954345703125,3.051757735406113e-09,0.0002674618153832853,89.0666732788086,2.805799722671509,1.8975950479507446,0.15813572704792023,2.805799722671509,10679.6318359375,0,2.664638042449951,1.0004959106445312,0.8510897755622864
98,0,2.6838836669921875,0.02086116373538971,10,103.25355529785156,0.00039269623812288046,1746537405.149215,17.332170486450195,3.418808698654175,-1.1070876121520996,0.030586913228034973,1.000555396080017,2.824509859085083,-0.35280394554138184,1.000555396080017,1.6336030960083008,10890.523203613,0.32981690764427185,2.995803117752075,-0.010889638215303421,1,2.9378204345703125,0.4631684422492981,0.979141891002655,18.350000381469727,26.780000686645508,-0.3471261034719646,-0.4865921437740326,0,2.6838836669921875,1000,1960000.0,0.322937548160553,97,193.69793701171875,4.577636492086867e-09,0.00027344771660864353,85.9213638305664,2.824509859085083,1.9097098112106323,0.1272127628326416,2.824509859085083,10782.970703125,0,2.6838836669921875,1.000555396080017,0.6920996904373169
99,0,2.7025299072265625,0.020978128537535667,10,106.6182861328125,0.0014995286474004388,1746537511.8565671,16.69396209716797,3.18887996673584,-0.5468974113464355,0.03037133626639843,1.0021207332611084,2.844459295272827,-0.28420591354370117,1.0021206140518188,1.634993076324463,10997.194559448,0.33805564045906067,2.9832515716552734,-0.00021557696163654327,1,2.390923023223877,0.4392361342906952,0.9764084815979004,24.350000381469727,26.8799991607666,0.06859803199768066,0.011174634099006653,0,2.7025299072265625,1000,1980000.0,0.33008038997650146,98,187.5850830078125,1.9836425835251248e-08,0.00025053147692233324,89.92430877685547,2.844459295272827,1.910440444946289,0.13171163201332092,2.844459295272827,10889.6435546875,0,2.7025299072265625,1.0021207332611084,0.8890374302864075
100,0,2.720059871673584,0.012484109029173851,10,106.60317993164062,0.0018081559101119637,1746537618.5278778,17.39812660217285,3.6066341400146484,-0.1353473663330078,0.058504682034254074,1.0025571584701538,2.8644604682922363,-0.42363741993904114,1.0025571584701538,1.6427067518234253,10997.451599154,0.2715044319629669,3.324289083480835,0.028133345767855644,1,2.255575656890869,0.5220003724098206,1.2657153606414795,12.899999618530273,17.18000030517578,-0.13943150639533997,-0.6968568563461304,0,2.720059871673584,1000,2000000.0,0.3436473309993744,99,187.61166381835938,6.103515470812226e-09,0.00022538578195963055,89.20503234863281,2.8644604682922363,1.914852499961853,0.06680864095687866,2.8644604682922363,10996.3349609375,0,2.720059871673584,1.0025571584701538,0.7257988452911377
