_step,Time/Epoch,Loss/Loss_pi,Misc/AcceptanceStep,Metrics/EpLen,Train/Epoch,Loss/Loss_reward_critic/Delta,Train/PolicyStd,Metrics/LagrangeMultiplier/Min,Loss/Loss_cost_critic,Time/FPS,Train/KL,Value/reward,Train/PolicyRatio/Max,Train/PolicyRatio,Metrics/LagrangeMultiplier/Max,Misc/FinalStepNorm,Metrics/EpRet,Metrics/EpCost,Time/Update,_timestamp,Metrics/LagrangeMultiplier/Std,Misc/gradient_norm,Value/Adv,Misc/H_inv_g,TotalEnvSteps,Train/Entropy,Train/LR,Loss/Loss_reward_critic,Train/PolicyRatio/Std,Metrics/LagrangeMultiplier,_runtime,Value/cost,Misc/Alpha,Train/PolicyRatio/Min,Loss/Loss_cost_critic/Delta,Loss/Loss_pi/Delta,Time/Total,Misc/xHx,Time/Rollout,Train/StopIter
86,118.4466323852539,-0.10824074596166611,1,500,85,0.6300907135009766,0.9721344113349915,2.984147071838379,9.972362518310547,168.8524169921875,0.00020508885791059583,0.2515372037887573,0.9988985061645508,0.9988985061645508,2.984147071838379,0.35730963945388794,3.9734890460968018,28.309999465942383,8.518254280090332,1743339948.6513486,0,0.5506293177604675,3.051757735406113e-09,3.0510194301605225,1720000.0,1.381994605064392,0,5.749388694763184,0.0007789019146002829,2.984147071838379,10855.376233897,7.461373329162598,0.11711154878139496,0.9988985061645508,5.45305871963501,-0.027922384440898895,10739.78515625,1.4582451581954956,109.92835235595703,10
87,114.62286376953125,-0.08005603402853012,1,500,86,-0.45772790908813477,0.972811222076416,3.01827335357666,6.071871280670166,174.48526000976562,0.00021106607164256275,0.08855565637350082,1.0043261051177979,1.0043259859085083,3.01827335357666,0.349624365568161,5.763702869415283,30.75,8.47559642791748,1743340063.3278737,0,0.431905597448349,-3.433227480087453e-09,2.2169902324676514,1740000.0,1.3829879760742188,0,5.291660785675049,0.003058962058275938,3.01827335357666,10967.899979431,8.501956939697266,0.1577022522687912,1.0043261051177979,-3.900491237640381,0.028184711933135986,10854.4755859375,0.804181694984436,106.14724731445312,10
88,112.4483642578125,-0.09159209579229355,1,500,87,-0.47849082946777344,0.9702642560005188,3.052048444747925,5.522359371185303,177.85940551757812,0.00020323677745182067,0.37958139181137085,1.000370740890503,1.0003706216812134,3.052048444747925,0.35720980167388916,4.995683193206787,31.09000015258789,8.27806282043457,1743340175.8517294,0,0.48270609974861145,2.479553229406406e-09,2.6685309410095215,1760000.0,1.3813282251358032,0,4.813169956207275,0.00026204102323390543,3.052048444747925,11078.808134531,7.478398323059082,0.13386008143424988,1.000370740890503,-0.5495119094848633,-0.011536061763763428,10966.9765625,1.1161634922027588,104.1702880859375,10
89,110.83409118652344,-0.14513364434242249,1,500,88,1.9410748481750488,0.9732831120491028,3.0869414806365967,12.404162406921387,180.4499053955078,0.00021272221056278795,0.2775939106941223,1.0010344982147217,1.0010343790054321,3.0869414806365967,0.350203275680542,1.5132845640182495,47.9900016784668,8.271017074584961,1743340286.7597632,0,0.7558746933937073,-2.6702879907247734e-09,3.922185182571411,1780000.0,1.384513258934021,0,6.754244804382324,0.0007315007387660444,3.0869414806365967,11189.67748947,6.312873363494873,0.08928779512643814,1.0010344982147217,6.881803035736084,-0.05354154855012894,11077.884765625,2.5086829662323,102.56305694580078,10
90,110.79747009277344,-0.09873046725988388,1,500,89,-1.192214012145996,0.9785305857658386,3.123189926147461,6.831233978271484,180.50953674316406,0.0002193207765230909,-0.17791198194026947,1.0024755001068115,1.002475380897522,3.123189926147461,0.34671759605407715,-1.7731329202651978,52.599998474121094,8.281689643859863,1743340397.629226,0,0.5401397347450256,-9.918212917625624e-09,2.793966293334961,1800000.0,1.3892030715942383,0,5.562030792236328,0.0017503304407000542,3.123189926147461,11300.561144668,7.684976577758789,0.1240951269865036,1.0024755001068115,-5.572928428649902,0.046403177082538605,11188.7568359375,1.2987349033355713,102.51576232910156,10
91,110.80622100830078,-0.12989671528339386,1,500,90,1.0425662994384766,0.9756064414978027,3.1598668098449707,10.884897232055664,180.4952850341797,0.00021897925762459636,0.10979101806879044,0.9989877939224243,0.9989877343177795,3.1598668098449707,0.34852170944213867,-1.523759126663208,43.13999938964844,8.29236888885498,1743340508.5128853,0,0.7093378901481628,1.5258788677030566e-09,3.6428279876708984,1820000.0,1.3860292434692383,0,6.604597091674805,0.0007157658692449331,3.1598668098449707,11411.796175797,9.314897537231445,0.09567339718341827,0.9989877939224243,4.05366325378418,-0.03116624802350998,11299.64453125,2.184980630874634,102.51383209228516,10
92,111.1610336303711,-0.11307910084724426,1,500,91,-2.3698549270629883,0.9740793704986572,3.1964826583862305,6.135127067565918,179.91917419433594,0.00021158035087864846,-0.11868464201688766,0.9985390901565552,0.9985390305519104,3.1964826583862305,0.35247737169265747,-1.151147484779358,37.849998474121094,8.281881332397461,1743340619.747805,0,0.598723292350769,6.103515470812226e-09,3.1705191135406494,1840000.0,1.383951187133789,0,4.234742164611816,0.0010330473305657506,3.1964826583862305,11522.912276031,9.424151420593262,0.11117339134216309,0.9985390901565552,-4.749770164489746,0.016817614436149597,11410.873046875,1.6181855201721191,102.87913513183594,10
93,111.02783966064453,-0.11454961448907852,1,500,92,2.704782009124756,0.9810686707496643,3.233642578125,8.688514709472656,180.13499450683594,0.00020635650434996933,-0.2264629453420639,1.0031217336654663,1.0031217336654663,3.233642578125,0.3501519560813904,-0.05286300554871559,45.11000061035156,8.28707504272461,1743340730.8638303,0,0.6086640954017639,-5.1498409980865745e-09,3.1837284564971924,1860000.0,1.391076683998108,0,6.939524173736572,0.002207314595580101,3.233642578125,11633.922333074,9.64366626739502,0.1099817231297493,1.0031217336654663,2.5533876419067383,-0.001470513641834259,11521.982421875,1.6534419059753418,102.7407455444336,10
94,110.9369125366211,-0.10605607181787491,1,500,93,-2.153080463409424,0.9883840084075928,3.270644187927246,8.761714935302734,180.28265380859375,0.00021069870854262263,-0.1751338392496109,0.9963854551315308,0.996385395526886,3.270644187927246,0.35049256682395935,0.3277345299720764,37.38999938964844,8.280272483825684,1743340841.873982,0,0.5785030126571655,3.051757735406113e-09,3.0283334255218506,1880000.0,1.398855209350586,0,4.786443710327148,0.002555869286879897,3.270644187927246,11744.944885506,9.045675277709961,0.11573778092861176,0.9963854551315308,0.07320022583007812,0.008493542671203613,11633.0009765625,1.4930683374404907,102.6566162109375,10
95,110.96955871582031,-0.0857367143034935,1,500,94,0.7597956657409668,0.9907974600791931,3.307500123977661,5.753121852874756,180.2296142578125,0.00020884412515442818,0.09288675338029861,1.000246524810791,1.000246524810791,3.307500123977661,0.3537523150444031,2.1414566040039062,37.36000061035156,8.286575317382812,1743340952.8965595,0,0.4490511417388916,7.629394338515283e-10,2.4374513626098633,1900000.0,1.4009648561477661,0,5.546239376068115,0.00017431937158107758,3.307500123977661,11856.405469836,8.874953269958496,0.14513204991817474,1.000246524810791,-3.0085930824279785,0.02031935751438141,11744.04296875,0.9495182037353516,102.68296813964844,10
96,111.38467407226562,-0.10974708944559097,1,500,95,1.494028091430664,0.9894780516624451,3.3440189361572266,8.436041831970215,179.55792236328125,0.00019629817688837647,0.21930287778377533,1.0006988048553467,1.0006986856460571,3.3440189361572266,0.3596859276294708,0.20906440913677216,34.93000030517578,8.296731948852539,1743341064.3571446,0,0.5627362728118896,-8.392333938900265e-09,3.1714284420013428,1920000.0,1.399631142616272,0,7.040267467498779,0.0004940172657370567,3.3440189361572266,11967.795587445,7.814011573791504,0.11341448873281479,1.0006988048553467,2.682919979095459,-0.024010375142097473,11855.4814453125,1.5548657178878784,103.08792877197266,10
97,111.32176208496094,-0.12040206789970398,1,500,96,-1.1073894500732422,0.9899886250495911,3.381023645401001,9.315890312194824,179.65939331054688,0.00019179021182935685,0.11489958316087723,1.0015921592712402,1.0015921592712402,3.381023645401001,0.36066368222236633,-4.227398872375488,44.349998474121094,8.275577545166016,1743341175.7472014,0,0.6230370402336121,-6.866454960174906e-09,3.4374735355377197,1940000.0,1.4005159139633179,0,5.932878017425537,0.0011258266167715192,3.381023645401001,12078.730765159,7.907024383544922,0.10492114722728729,1.0015921592712402,0.8798484802246094,-0.010654978454113007,11966.87890625,1.816786527633667,103.0461654663086,10
98,110.85429382324219,-0.0675448477268219,1,500,97,-0.25914573669433594,0.9925470948219299,3.418041944503784,4.519039154052734,180.41700744628906,0.00020978371321689337,0.3142854869365692,1.0008853673934937,1.0008853673934937,3.418041944503784,0.3509352207183838,-2.3820316791534424,39.34000015258789,8.292354583740234,1743341286.6825044,0,0.37405845522880554,0.0,1.9663864374160767,1960000.0,1.4029890298843384,0,5.673732280731201,0.0006260211812332273,3.418041944503784,12189.596539675,8.151398658752441,0.1784670650959015,1.0008853673934937,-4.79685115814209,0.05285722017288208,12077.8017578125,0.6279338002204895,102.56192016601562,10
99,110.80014038085938,-0.11102830618619919,1,500,98,0.2910923957824707,0.9886105060577393,3.4544544219970703,6.977261066436768,180.50518798828125,0.00022761058062314987,0.44969072937965393,1.00009286403656,1.00009286403656,3.4544544219970703,0.3458963632583618,1.1055405139923096,32.08000183105469,8.285039901733398,1743341397.5477834,0,0.6057625412940979,2.6702879907247734e-09,3.1062381267547607,1980000.0,1.3989933729171753,0,5.964824676513672,6.56929041724652e-05,3.4544544219970703,12301.067801365,8.138938903808594,0.11135539412498474,1.00009286403656,2.458221912384033,-0.04348345845937729,12188.681640625,1.6129001379013062,102.51508331298828,10
100,111.39684295654297,-0.07262187451124191,1,500,99,-1.6380085945129395,0.9850233197212219,3.4896399974823,4.44241189956665,179.53829956054688,0.0002118017728207633,0.14562681317329407,0.9996420741081238,0.9996420741081238,3.4896399974823,0.35240986943244934,-1.6323918104171753,24.270000457763672,8.281061172485352,1743341509.019563,0,0.3875989019870758,2.2888182460434336e-09,2.0531342029571533,2000000.0,1.395816445350647,0,4.326816082000732,0.0002531058853492141,3.4896399974823,12301.381745697,8.249128341674805,0.17164483666419983,0.9996420741081238,-2.534849166870117,0.038406431674957275,12300.146484375,0.6788417100906372,103.11576080322266,10
