Train/Epoch,Time/Rollout,Train/KL,Misc/H_inv_g,Train/PolicyRatio,Safety/shield_adv_c,Train/PolicyStd,Train/PolicyRatio/Max,_runtime,Time/Total,Loss/Loss_cost_critic/Delta,Misc/xHx,Safety/ShieldLagrangeMultiplier/Max,Time/Epoch,Loss/Loss_pi,Misc/Alpha,Loss/Loss_pi/Delta,Safety/shield_violation,Metrics/LagrangeMultiplier/Max,Train/LR,TotalEnvSteps,Metrics/LagrangeMultiplier/Min,Metrics/EpLen,Metrics/LagrangeMultiplier,Metrics/LagrangeMultiplier/Std,Loss/Loss_reward_critic,Metrics/EpRet,Train/StopIter,Safety/EpCostShield,Train/PolicyRatio/Min,_timestamp,Metrics/EpCost,Safety/ShieldLagrangeMultiplier/Std,Misc/FinalStepNorm,Value/Adv,Loss/Loss_reward_critic/Delta,_step,Train/Entropy,Value/reward,Safety/ShieldLagrangeMultiplier,Safety/ShieldLagrangeMultiplier/Min,Time/FPS,Misc/gradient_norm,Time/Update,Misc/AcceptanceStep,Train/PolicyRatio/Std,Value/cost,Loss/Loss_cost_critic
71,94.4288101196289,0.00024769417359493673,0.23230713605880737,1.001240611076355,0.5286106467247009,1.8543840646743774,1.001240611076355,8236.568272414,8127.66064453125,-1.9003372192382812,0.010225003585219383,1.8396750688552856,111.04727172851562,-0.2667693793773651,1.3985662460327148,-0.11199204623699188,2.508335590362549,1.8261914253234863,0,1440000.0,1.8261914253234863,1000,1.8261914253234863,0,0.028753560036420822,2.2250924110412598,10,27.049999237060547,1.001240611076355,1746632112.6388648,15.850000381469727,0,0.3248969316482544,0.0,-0.005502272397279739,72,2.0364022254943848,0.29596206545829773,1.8396750688552856,1.8396750688552856,180.10348510742188,0.10793520510196686,16.618436813354492,1,0.0008772164001129568,0.5555405020713806,3.019977569580078
72,91.04598236083984,0.00024732426390983164,0.19352377951145172,1.0033259391784668,-0.3098987340927124,1.869951605796814,1.0033259391784668,8344.830737988,8235.3720703125,-0.5725390911102295,0.006536159664392471,1.856457233428955,107.63739013671875,-0.4333958923816681,1.749255895614624,-0.16662651300430298,2.903782606124878,1.8418909311294556,0,1460000.0,1.8418909311294556,1000,1.8418909311294556,0,0.025804154574871063,2.574073553085327,10,9.25,1.0033259391784668,1746632220.3652756,16.530000686645508,0,0.33852261304855347,6.103515470812226e-09,-0.002949405461549759,73,2.044807195663452,0.312302827835083,1.856457233428955,1.856457233428955,185.8090362548828,0.06851755827665329,16.59136962890625,1,0.002351794159039855,0.7173418998718262,2.4474384784698486
73,91.89984893798828,0.00024467468028888106,0.2697244882583618,1.0000935792922974,0.175421804189682,1.8799244165420532,1.000093698501587,8456.495687117,8343.63671875,0.9540178775787354,0.013394293375313282,1.8733173608779907,108.1766586303711,-0.24229688942432404,1.221954107284546,0.19109900295734406,2.7205097675323486,1.858053207397461,0,1480000.0,1.858053207397461,1000,1.858053207397461,0,0.022555433213710785,2.5292091369628906,10,31.700000762939453,1.000093698501587,1746632328.6274858,15.779999732971191,0,0.32959097623825073,0.0,-0.0032487213611602783,74,2.050035238265991,0.24239926040172577,1.8733173608779907,1.8733173608779907,184.8827667236328,0.085018590092659,16.27678680419922,1,6.619866326218471e-05,0.5911217331886292,3.401456356048584
74,94.94121551513672,0.00021716499759349972,0.23693497478961945,1.0018047094345093,-0.1724669337272644,1.9019337892532349,1.0018047094345093,8567.436446648,8455.2998046875,-0.5429043769836426,0.009322380647063255,1.890142560005188,111.57539367675781,-0.26612162590026855,1.464708924293518,-0.02382473647594452,2.704612970352173,1.8739827871322632,0,1500000.0,1.8739827871322632,1000,1.8739827871322632,0,0.034892305731773376,2.6642305850982666,10,29.5,1.0018047094345093,1746632440.2926786,10.350000381469727,0,0.3470407724380493,3.051757735406113e-09,0.012336872518062592,75,2.0616159439086914,0.3614327609539032,1.890142560005188,1.890142560005188,179.25099182128906,0.05581013858318329,16.634164810180664,1,0.0012760380050167441,0.7403262853622437,2.8585519790649414
75,94.23661804199219,0.00024403256247751415,0.23173093795776367,1.0008950233459473,-0.2904556393623352,1.9241117238998413,1.0008950233459473,8681.110843037,8566.2294921875,-0.0787057876586914,0.01020064763724804,1.9068396091461182,110.83692169189453,-0.22093713283538818,1.4002349376678467,0.04518449306488037,2.051887035369873,1.8895305395126343,0,1520000.0,1.8895305395126343,1000,1.8895305395126343,0,0.03119148127734661,2.7165820598602295,10,27.5,1.0008950233459473,1746632551.2334461,8.90999984741211,0,0.32447776198387146,-1.5258788677030566e-09,-0.0037008244544267654,76,2.073171377182007,0.3804553747177124,1.9068396091461182,1.9068396091461182,180.44528198242188,0.102820485830307,16.600282669067383,1,0.0006328770541585982,0.5287075042724609,2.77984619140625
76,97.32549285888672,0.00023518229136243463,0.23696814477443695,1.0013965368270874,1.2240471839904785,1.9364911317825317,1.0013965368270874,8793.871101092,8679.921875,4.056784629821777,0.009913343004882336,1.9252058267593384,113.59263610839844,-0.006393795367330313,1.4203804731369019,0.21454333746805787,2.3931050300598145,1.9053868055343628,0,1540000.0,1.9053868055343628,1000,1.9053868055343628,0,0.03373662754893303,2.7039389610290527,10,62.29999923706055,1.0013965368270874,1746632664.907843,14.15999984741211,0,0.3365849256515503,-3.051757735406113e-09,0.002545146271586418,77,2.0792236328125,0.283488929271698,1.9252058267593384,1.9252058267593384,176.0677490234375,0.10923969745635986,16.267126083374023,1,0.0009874163661152124,0.5386067032814026,6.836630821228027
77,96.10944366455078,0.00024531083181500435,0.361401230096817,1.0006837844848633,0.35993531346321106,1.9447163343429565,1.0006837844848633,8903.216394807,8792.6884765625,0.10335731506347656,0.02233109250664711,1.9441864490509033,112.68592834472656,-0.1630375236272812,0.9463677406311035,-0.15664372825995088,2.756873846054077,1.9219298362731934,0,1560000.0,1.9219298362731934,1000,1.9219298362731934,0,0.0370526984333992,2.8709752559661865,10,44.599998474121094,1.0006837844848633,1746632777.6681376,17.420000076293945,0,0.3420184552669525,-4.577636492086867e-09,0.0033160708844661713,78,2.08327317237854,0.3735765516757965,1.9441864490509033,1.9441864490509033,177.4844512939453,0.10842140763998032,16.57645606994629,1,0.00048345245886594057,0.7792758345603943,6.939988136291504
78,92.61961364746094,0.00035688094794750214,0.3052835166454315,0.9995837211608887,0.05954460799694061,1.9391604661941528,0.9995837211608887,9012.181335775,8902.0341796875,-3.1783571243286133,0.0282779261469841,1.9639661312103271,109.25920104980469,-0.11623024940490723,0.8409906029701233,0.04680727422237396,2.6027610301971436,1.9395370483398438,0,1580000.0,1.9395370483398438,1000,1.9395370483398438,0,0.02618246152997017,2.9119393825531006,10,49.25,0.9995837211608887,1746632887.0134528,21.0,0,0.2567405700683594,-8.392333938900265e-09,-0.010870236903429031,79,2.0805394649505615,0.343578577041626,1.9639661312103271,1.9639661312103271,183.0509490966797,0.15953969955444336,16.639564514160156,1,0.0002943535801023245,0.9399076104164124,3.7616310119628906
79,92.62002563476562,0.0003045022895094007,0.3807983994483948,0.9996759295463562,0.17947080731391907,1.9227911233901978,0.9996759295463562,9119.248292759,9010.9921875,-0.12066793441772461,0.03027896210551262,1.9845088720321655,108.8834228515625,-0.13356216251850128,0.8127265572547913,-0.017331913113594055,2.8440027236938477,1.9584256410598755,0,1600000.0,1.9584256410598755,1000,1.9584256410598755,0,0.023810751736164093,2.5882532596588135,10,49.95000076293945,0.9996759295463562,1746632995.9783497,23.610000610351562,0,0.30948495864868164,2.4414061883248905e-08,-0.002371709793806076,80,2.0721781253814697,0.3485470116138458,1.9845088720321655,1.9845088720321655,183.6826934814453,0.1676454246044159,16.263381958007812,1,0.00022913837165106088,0.8511175513267517,3.640963077545166
80,90.70138549804688,0.00026895091286860406,0.20765279233455658,1.0041640996932983,-0.3420495390892029,1.9239329099655151,1.0041640996932983,9230.235670175,9118.0625,-0.8525173664093018,0.008187435567378998,2.0042247772216797,106.98277282714844,-0.31854942440986633,1.5629345178604126,-0.18498726189136505,2.5725631713867188,1.9782682657241821,0,1620000.0,1.9782682657241821,1000,1.9782682657241821,0,0.04215439781546593,2.83193302154541,10,20.649999618530273,1.0041640996932983,1746633103.0452113,21.899999618530273,0,0.32454773783683777,-1.5258788677030566e-09,0.018343646079301834,81,2.0722992420196533,0.43482285737991333,2.0042247772216797,2.0042247772216797,186.9459991455078,0.08435284346342087,16.2813663482666,1,0.002944434992969036,0.8461736440658569,2.7884457111358643
81,94.26394653320312,0.0002726360980886966,0.19606004655361176,1.0001863241195679,-0.35788649320602417,1.9231964349746704,1.0001863241195679,9341.866609033,9228.9951171875,-0.371934175491333,0.007354652509093285,2.0229082107543945,110.85456085205078,-0.33634960651397705,1.6490492820739746,-0.017800182104110718,2.369009256362915,1.998282790184021,0,1640000.0,1.998282790184021,1000,1.998282790184021,0,0.02766583114862442,2.937384605407715,10,15.25,1.0001863241195679,1746633214.032679,16.200000762939453,0,0.3233126997947693,-1.0681151962899094e-08,-0.014488566666841507,82,2.071808099746704,0.3553153872489929,2.0229082107543945,2.0229082107543945,180.4165802001953,0.07270651310682297,16.590599060058594,1,0.00013166680582799017,0.7385281324386597,2.4165115356445312
82,95.29154205322266,0.00025923296925611794,0.2543439269065857,1.0012788772583008,-0.21106694638729095,1.9324954748153687,1.0012788772583008,9455.994056307,9340.6796875,0.7084791660308838,0.012646588496863842,2.0414111614227295,111.55204010009766,-0.3143994212150574,1.2575583457946777,0.021950185298919678,3.4145491123199463,2.0181162357330322,0,1660000.0,2.0181162357330322,1000,2.0181162357330322,0,0.03556887060403824,2.7945873737335205,10,29.25,1.0012788772583008,1746633325.663659,13.430000305175781,0,0.3198523223400116,1.5258788677030566e-09,0.007903039455413818,83,2.0764999389648438,0.3982905149459839,2.0414111614227295,2.0414111614227295,179.28851318359375,0.08794060349464417,16.260478973388672,1,0.0009043027530424297,0.9288937449455261,3.124990701675415
83,97.79489135742188,0.0002244142524432391,0.37889522314071655,0.9996451735496521,0.48218676447868347,1.9469738006591797,0.9996451735496521,9568.827221069,9454.8134765625,3.280959367752075,0.024868717417120934,2.0619800090789795,114.05374145507812,0.009823856875300407,0.896784782409668,0.3242232780903578,3.2499561309814453,2.037858009338379,0,1680000.0,2.037858009338379,1000,2.037858009338379,0,0.03403671085834503,2.93049955368042,10,72.05000305175781,0.9996451735496521,1746633439.7911305,13.949999809265137,0,0.33978745341300964,4.577636492086867e-09,-0.0015321597456932068,84,2.0839574337005615,0.3061043918132782,2.0619800090789795,2.0619800090789795,175.35594177246094,0.0950663760304451,16.258827209472656,1,0.00025091422139666975,0.9064486622810364,6.40595006942749
84,96.18597412109375,0.00029466042178682983,0.36166349053382874,1.0012563467025757,0.43527430295944214,1.923653244972229,1.0012563467025757,9678.706734008,9567.640625,0.3781599998474121,0.027423150837421417,2.083082914352417,112.75336456298828,-0.18236662447452545,0.8539968132972717,-0.19219048134982586,3.156304359436035,2.0574824810028076,0,1700000.0,2.0574824810028076,1000,2.0574824810028076,0,0.028144408017396927,2.9545774459838867,10,46.20000076293945,1.0012563467025757,1746633552.6242697,13.619999885559082,0,0.3088594675064087,-9.155272984173735e-09,-0.005892302840948105,85,2.0721046924591064,0.36701932549476624,2.083082914352417,2.083082914352417,177.3782958984375,0.12775565683841705,16.56737518310547,1,0.000888399372342974,0.7586519122123718,6.784110069274902
85,93.53299713134766,0.0002459102834109217,0.2631169259548187,1.001606822013855,0.03654840588569641,1.9094876050949097,1.001606822013855,9787.564282123,9677.5263671875,-3.349879026412964,0.012135479599237442,2.103102922439575,109.79464721679688,-0.3935900926589966,1.2837674617767334,-0.21122346818447113,3.123579978942871,2.07708477973938,0,1720000.0,2.07708477973938,1000,2.07708477973938,0,0.034609485417604446,2.547030448913574,10,16.649999618530273,1.001606822013855,1746633662.503829,14.229999542236328,0,0.3377809226512909,-1.5258788677030566e-09,0.0064650774002075195,86,2.064478874206543,0.33496007323265076,2.103102922439575,2.103102922439575,182.1582489013672,0.0746932327747345,16.261632919311523,1,0.0011361666256561875,0.7097125053405762,3.4342310428619385
86,92.52291107177734,0.00020609202329069376,0.3482779860496521,1.0005903244018555,-0.5669468641281128,1.9231973886489868,1.0005903244018555,9896.852552403,9786.3818359375,0.5636782646179199,0.020517932251095772,2.123270273208618,108.78292846679688,-0.1824210286140442,0.9872975945472717,0.2111690640449524,2.5782270431518555,2.0971853733062744,0,1740000.0,2.0971853733062744,1000,2.0971853733062744,0,0.028854282572865486,2.4592881202697754,10,37.5,1.0005903244018555,1746633771.3613758,18.290000915527344,0,0.34385401010513306,0.0,-0.00575520284473896,87,2.0714354515075684,0.2853466868400574,2.123270273208618,2.123270273208618,183.8523712158203,0.1500030905008316,16.2600040435791,1,0.00041736618732102215,0.6218233108520508,3.9979093074798584
87,92.62694549560547,0.00022859012824483216,0.27341553568840027,1.0001939535140991,0.26086053252220154,1.9103208780288696,1.0001939535140991,10007.350481273,9895.669921875,-0.8924465179443359,0.012640422210097313,2.14300799369812,109.21363830566406,-0.23922991752624512,1.2578649520874023,-0.05680888891220093,2.1799848079681396,2.117816209793091,0,1760000.0,2.117816209793091,1000,2.117816209793091,0,0.025581054389476776,2.232400417327881,10,26.899999618530273,1.0001939535140991,1746633880.649618,18.8799991607666,0,0.3439198434352875,1.5258788677030566e-09,-0.00327322818338871,88,2.064950942993164,0.25671473145484924,2.14300799369812,2.14300799369812,183.12730407714844,0.06330987066030502,16.58667755126953,1,0.00013706160825677216,0.693730354309082,3.1054627895355225
88,94.160400390625,0.00029931319295428693,0.31279048323631287,1.0008716583251953,0.06300872564315796,1.8953752517700195,1.0008716583251953,10113.850728146,10006.1630859375,2.7594306468963623,0.021437538787722588,2.1637015342712402,110.41841888427734,-0.12761476635932922,0.9658895134925842,0.1116151511669159,3.296509265899658,2.1385209560394287,0,1780000.0,2.1385209560394287,1000,2.1385209560394287,0,0.025517897680401802,2.1318142414093018,10,51.900001525878906,1.0008716583251953,1746633991.1472783,15.619999885559082,0,0.3021210730075836,-7.629394338515283e-10,-6.315670907497406e-05,89,2.056737184524536,0.23240722715854645,2.1637015342712402,2.1637015342712402,181.12921142578125,0.1596790999174118,16.25800132751465,1,0.0006164116784930229,0.9039316177368164,5.864893436431885
89,90.13316345214844,0.0002475664368830621,0.23085355758666992,1.0040165185928345,-0.851447343826294,1.9018831253051758,1.004016637802124,10223.954793057,10112.6572265625,-3.655200242996216,0.00949886441230774,2.1828343868255615,106.41319274902344,-0.4205996096134186,1.4510383605957031,-0.29298484325408936,2.6373701095581055,2.1588563919067383,0,1800000.0,2.1588563919067383,1000,2.1588563919067383,0,0.03407462686300278,2.4261221885681152,10,7.150000095367432,1.004016637802124,1746634097.6478128,12.15999984741211,0,0.334977388381958,-2.6702879907247734e-09,0.008556729182600975,90,2.059380292892456,0.2852533757686615,2.1828343868255615,2.1828343868255615,187.94662475585938,0.07996780425310135,16.280006408691406,1,0.0028401357121765614,0.7161555290222168,2.209693193435669
90,93.41122436523438,0.00027354672783985734,0.2997829020023346,1.0017467737197876,-0.5085139274597168,1.9070645570755005,1.0017468929290771,10332.599123675,10222.7666015625,1.3552427291870117,0.017165279015898705,2.20174241065979,110.01329803466797,-0.3005869388580322,1.0794174671173096,0.12001267075538635,3.273090362548828,2.178858995437622,0,1820000.0,2.178858995437622,1000,2.178858995437622,0,0.03238111734390259,2.427690029144287,10,28.549999237060547,1.0017468929290771,1746634207.7517087,12.119999885559082,0,0.3235909044742584,-5.531310964812519e-09,-0.0016935095191001892,91,2.0608408451080322,0.398601233959198,2.20174241065979,2.20174241065979,181.79620361328125,0.09594237059354782,16.60205078125,1,0.0012351274490356445,0.8465214967727661,3.5649359226226807
91,92.29072570800781,0.00023273828264791518,0.31554684042930603,1.0010496377944946,-0.26815396547317505,1.9045156240463257,1.0010497570037842,10435.708022482,10331.4033203125,-1.2529230117797852,0.017211107537150383,2.220224618911743,108.5552978515625,-0.3164665400981903,1.0779794454574585,-0.01587960124015808,3.130467653274536,2.197964668273926,0,1840000.0,2.197964668273926,1000,2.197964668273926,0,0.030781181529164314,2.504316806793213,10,24.399999618530273,1.0010497570037842,1746634316.396155,7.519999980926514,0,0.3401530086994171,3.051757735406113e-09,-0.0015999358147382736,92,2.058957815170288,0.3625044822692871,2.220224618911743,2.220224618911743,184.23789978027344,0.08169630169868469,16.264554977416992,1,0.0007421778864227235,0.8223540782928467,2.3120129108428955
92,86.76719665527344,0.0002595956902951002,0.1930025815963745,1.0024309158325195,0.24423865973949432,1.9131187200546265,1.0024309158325195,10543.945959203,10434.5185546875,-0.7995071411132812,0.007296230643987656,2.237734317779541,103.01622009277344,-0.2813359498977661,1.6556382179260254,0.035130590200424194,1.9344062805175781,2.2161026000976562,0,1860000.0,2.2161026000976562,1000,2.2161026000976562,0,0.027129121124744415,2.389263868331909,10,13.800000190734863,1.0024309158325195,1746634419.504915,6.309999942779541,0,0.31954243779182434,0.0,-0.003652060404419899,93,2.063565254211426,0.18550153076648712,2.237734317779541,2.237734317779541,194.14418029785156,0.05689041316509247,16.249011993408203,1,0.0017189732752740383,0.46172240376472473,1.5125057697296143
93,91.55961608886719,0.00025394136901013553,0.20746679604053497,1.0025806427001953,-0.1764354407787323,1.9121947288513184,1.0025806427001953,10651.368074003,10542.76171875,0.05936384201049805,0.008206881582736969,2.254728317260742,108.16217041015625,-0.3100649118423462,1.5610817670822144,-0.028728961944580078,2.678436279296875,2.2328591346740723,0,1880000.0,2.2328591346740723,1000,2.2328591346740723,0,0.026676615700125694,2.445152997970581,10,20.200000762939453,1.0025806427001953,1746634527.7429914,2.5199999809265137,0,0.3238726258277893,-3.051757735406113e-09,-0.000452505424618721,94,2.0639357566833496,0.3406669795513153,2.254728317260742,2.254728317260742,184.90753173828125,0.06799084693193436,16.602537155151367,1,0.0018247338011860847,0.6106079816818237,1.5718696117401123
94,90.71771240234375,0.0002900554973166436,0.16502372920513153,1.0050163269042969,-0.004771754145622253,1.9179738759994507,1.0050163269042969,10760.088427014,10650.17578125,-0.4592289924621582,0.005911551415920258,2.2703607082366943,107.33745574951172,-0.3812703788280487,1.8393479585647583,-0.07120546698570251,2.0069758892059326,2.248403310775757,0,1900000.0,2.248403310775757,1000,2.248403310775757,0,0.02792414277791977,2.207141160964966,10,4.400000095367432,1.0050163269042969,1746634635.1651309,2.7899999618530273,0,0.3035360872745514,4.577636492086867e-09,0.001247527077794075,95,2.067125082015991,0.2368026077747345,2.2703607082366943,2.2703607082366943,186.3282470703125,0.09014751762151718,16.61972427368164,1,0.003547022817656398,0.5000431537628174,1.112640619277954
95,92.36570739746094,0.00027239471091888845,0.11244704574346542,1.0044888257980347,-0.27026551961898804,1.9565153121948242,1.0044888257980347,10869.292618512,10758.8896484375,-0.23945438861846924,0.002537814900279045,2.2848105430603027,108.62981414794922,-0.33299195766448975,2.807269811630249,0.04827842116355896,1.7453757524490356,2.262695789337158,0,1920000.0,2.262695789337158,1000,2.262695789337158,0,0.025721194222569466,1.974766492843628,10,5.25,1.0044888257980347,1746634743.8854315,1.649999976158142,0,0.3156692087650299,-1.0681151962899094e-08,-0.0022029485553503036,96,2.0863752365112305,0.24660103023052216,2.2848105430603027,2.2848105430603027,184.1115264892578,0.043342821300029755,16.264089584350586,1,0.0031740511767566204,0.42740190029144287,0.8731862306594849
96,92.5093765258789,0.0002282161731272936,0.14308875799179077,1.0030981302261353,-0.1075182557106018,1.996698021888733,1.0030982494354248,10976.044791485,10868.103515625,0.38185274600982666,0.0036303855013102293,2.2984459400177,109.12281799316406,-0.25965479016304016,2.347134828567505,0.07333716750144958,1.3352534770965576,2.2758493423461914,0,1940000.0,2.2758493423461914,1000,2.2758493423461914,0,0.03144824132323265,1.726918339729309,10,9.649999618530273,1.0030982494354248,1746634853.089647,1.600000023841858,0,0.3358485996723175,0.0,0.005727047100663185,97,2.106074333190918,0.3008188307285309,2.2984459400177,2.2984459400177,183.27972412109375,0.03709832951426506,16.613420486450195,1,0.0021907370537519455,0.25468507409095764,1.2550389766693115
97,90.02629852294922,0.00026402532239444554,0.18138274550437927,1.0029873847961426,0.13241536915302277,2.0217270851135254,1.0029873847961426,11086.291038167,10974.8447265625,0.1347064971923828,0.0068475836887955666,2.311509132385254,106.66053771972656,-0.2721681594848633,1.7090156078338623,-0.01251336932182312,1.6790175437927246,2.287932872772217,0,1960000.0,2.287932872772217,1000,2.287932872772217,0,0.033008284866809845,1.9371343851089478,10,12.449999809265137,1.0029873847961426,1746634959.8418376,1.309999942779541,0,0.3099859654903412,7.629394005448376e-09,0.0015600435435771942,98,2.118762254714966,0.2695174217224121,2.311509132385254,2.311509132385254,187.51077270507812,0.09396978467702866,16.634220123291016,1,0.002112400019541383,0.2783718705177307,1.3897454738616943
98,93.87881469726562,0.0002810608420986682,0.32143041491508484,1.0009971857070923,0.5478842258453369,2.0614187717437744,1.0009973049163818,11194.720779996,11085.0927734375,2.141059160232544,0.02037692256271839,2.3264195919036865,110.15042114257812,0.035650137811899185,0.9907078146934509,0.30781829729676247,1.7051340341567993,2.299346923828125,0,1980000.0,2.299346923828125,1000,2.299346923828125,0,0.03346145525574684,2.094339609146118,10,53.650001525878906,1.0009973049163818,1746635070.088068,3.4600000381469727,0,0.31844362616539,-1.5258788677030566e-09,0.00045317038893699646,99,2.1373496055603027,0.3011820614337921,2.3264195919036865,2.3264195919036865,181.56988525390625,0.131846085190773,16.271591186523438,1,0.0007050886633805931,0.41032925248146057,3.5308046340942383
99,91.73966979980469,0.000284138455754146,0.2608788013458252,1.0008033514022827,-0.1803935021162033,2.0909132957458496,1.0008033514022827,11195.296443605,11193.5244140625,-0.9470555782318115,0.012883063405752182,2.3414971828460693,108.3397216796875,-0.20818103849887848,1.2459633350372314,-0.24383117631077766,2.1015944480895996,2.3105151653289795,0,2000000.0,2.3105151653289795,1000,2.3105151653289795,0,0.029340650886297226,2.0235986709594727,10,27.25,1.0008033514022827,1746635178.5174665,6.03000020980835,0,0.3250454366207123,1.1444091230217168e-09,-0.0041208043694496155,100,2.1488940715789795,0.22721847891807556,2.3414971828460693,2.3414971828460693,184.6044921875,0.07924549281597137,16.60003662109375,1,0.0005680833128280938,0.3735988140106201,2.5837490558624268
